feature	X1CMET2.PWY	ANAEROFRUCAT.PWY	ANAGLYCOLYSIS.PWY	ARG.POLYAMINE.SYN	ARGORNPROST.PWY	ARGSYN.PWY	ARGSYNBSUB.PWY	ARO.PWY	ASPASN.PWY	BIOTIN.BIOSYNTHESIS.PWY	BRANCHED.CHAIN.AA.SYN.PWY	CALVIN.PWY	CENTFERM.PWY	COA.PWY	COBALSYN.PWY	CODH.PWY	COLANSYN.PWY	COMPLETE.ARO.PWY	DAPLYSINESYN.PWY	DENOVOPURINE2.PWY	DTDPRHAMSYN.PWY	FAO.PWY	FASYN.ELONG.PWY	FASYN.INITIAL.PWY	FERMENTATION.PWY	FOLSYN.PWY	FUC.RHAMCAT.PWY	FUCCAT.PWY	GALACT.GLUCUROCAT.PWY	GALACTARDEG.PWY	GALACTUROCAT.PWY	GLCMANNANAUT.PWY	GLUCARDEG.PWY	GLUCARGALACTSUPER.PWY	GLUCONEO.PWY	GLUCOSE1PMETAB.PWY	GLUCUROCAT.PWY	GLUTORN.PWY	GLYCOCAT.PWY	GLYCOGENSYNTH.PWY	GLYCOL.GLYOXDEG.PWY	GLYCOLYSIS	GLYCOLYSIS.E.D	GLYCOLYSIS.TCA.GLYOX.BYPASS	GLYOXYLATE.BYPASS	GOLPDLCAT.PWY	HEME.BIOSYNTHESIS.II	HEMESYN2.PWY	HEXITOLDEGSUPER.PWY	HISDEG.PWY	HISTSYN.PWY	HOMOSER.METSYN.PWY	HSERMETANA.PWY	ILEUSYN.PWY	LACTOSECAT.PWY	LEU.DEG2.PWY	MET.SAM.PWY	METH.ACETATE.PWY	NAD.BIOSYNTHESIS.II	NAGLIPASYN.PWY	NONMEVIPP.PWY	NONOXIPENT.PWY	OANTIGEN.PWY	P105.PWY	P108.PWY	P122.PWY	P124.PWY	P125.PWY	P161.PWY	P162.PWY	P163.PWY	P164.PWY	P23.PWY	P341.PWY	P4.PWY	P42.PWY	P441.PWY	P461.PWY	P562.PWY	PANTO.PWY	PANTOSYN.PWY	PENTOSE.P.PWY	PEPTIDOGLYCANSYN.PWY	PHOSLIPSYN.PWY	POLYAMINSYN3.PWY	POLYAMSYN.PWY	POLYISOPRENSYN.PWY	PPGPPMET.PWY	PRPP.PWY	PWY.1269	PWY.1861	PWY.2941	PWY.2942	PWY.3001	PWY.3781	PWY.4984	PWY.5022	PWY.5097	PWY.5100	PWY.5101	PWY.5103	PWY.5104	PWY.5121	PWY.5154	PWY.5177	PWY.5188	PWY.5189	PWY.5265	PWY.5304	PWY.5345	PWY.5347	PWY.5384	PWY.5484	PWY.5505	PWY.5509	PWY.5659	PWY.5667	PWY.5676	PWY.5677	PWY.5686	PWY.5695	PWY.5705	PWY.5837	PWY.5838	PWY.5840	PWY.5845	PWY.5855	PWY.5856	PWY.5857	PWY.5861	PWY.5862	PWY.5863	PWY.5897	PWY.5898	PWY.5899	PWY.5910	PWY.5913	PWY.5918	PWY.5920	PWY.5971	PWY.5973	PWY.5989	PWY.6121	PWY.6122	PWY.6123	PWY.6125	PWY.6126	PWY.6147	PWY.6151	PWY.6163	PWY.621	PWY.6263	PWY.6269	PWY.6277	PWY.6282	PWY.6317	PWY.6353	PWY.6385	PWY.6386	PWY.6387	PWY.6396	PWY.6467	PWY.6470	PWY.6471	PWY.6478	PWY.6507	PWY.6519	PWY.6545	PWY.6572	PWY.6588	PWY.6590	PWY.6608	PWY.6609	PWY.6612	PWY.6628	PWY.6630	PWY.6700	PWY.6703	PWY.6708	PWY.6737	PWY.6749	PWY.6891	PWY.6892	PWY.6895	PWY.6897	PWY.6901	PWY.6969	PWY.7003	PWY.7013	PWY.7090	PWY.7094	PWY.7111	PWY.7184	PWY.7187	PWY.7196	PWY.7197	PWY.7199	PWY.7200	PWY.7208	PWY.7211	PWY.7219	PWY.7220	PWY.7221	PWY.7222	PWY.7228	PWY.7229	PWY.7234	PWY.7237	PWY.7242	PWY.7254	PWY.7315	PWY.7323	PWY.7328	PWY.7332	PWY.7371	PWY.7374	PWY.7377	PWY.7392	PWY.7400	PWY.7431	PWY.7456	PWY.7539	PWY.7560	PWY.7663	PWY.7664	PWY.841	PWY.922	PWY0.1061	PWY0.1241	PWY0.1261	PWY0.1296	PWY0.1297	PWY0.1298	PWY0.1319	PWY0.1415	PWY0.1479	PWY0.1533	PWY0.1586	PWY0.162	PWY0.166	PWY0.41	PWY0.781	PWY0.845	PWY0.862	PWY490.3	PWY4FS.7	PWY4FS.8	PWYG.321	PYRIDNUCSAL.PWY	PYRIDNUCSYN.PWY	PYRIDOXSYN.PWY	REDCITCYC	RHAMCAT.PWY	RIBOSYN2.PWY	RUMP.PWY	SALVADEHYPOX.PWY	SER.GLYSYN.PWY	SO4ASSIM.PWY	SULFATE.CYS.PWY	TCA	TCA.GLYOX.BYPASS	TEICHOICACID.PWY	THISYN.PWY	THRESYN.PWY	TRNA.CHARGING.PWY	TRPSYN.PWY	UBISYN.PWY	UDPNAGSYN.PWY	VALSYN.PWY
Julianne.331.CEC_S246_L001_R1_001_F_filt.fastq.gz	-7.04980683479458	-6.78930826931034	-6.62639546990027	-9.60891370554199	-9.72100906652061	-7.32304746857515	-7.32670510074093	-7.18126535677316	-7.02822583593638	-12.0746536212079	-6.95913658120173	-6.53750663650617	-15.2704997160268	-7.0099938253245	-8.0947647524922	-13.1339625291412	-8.14794980769176	-7.13617035878254	-7.05079098222998	-7.4815378087536	-7.18004005535235	-15.8365740593751	-7.30124962160028	-13.4810125979747	-7.53932181842872	-7.77024648441333	-9.86000540017969	-9.4490517846185	-8.2654421793975	-11.9854814806179	-7.72797764772267	-7.1125832588975	-11.6699997439505	-11.9854814806179	-6.88606852482404	-15.7576430424069	-8.32137835113551	-7.53341113514666	-6.77360936328935	-6.7482832112019	-12.0467609156466	-6.72191946051041	-8.09311668356084	-18.0890098610723	-11.8600395425023	-10.6191365013047	-13.231834572463	-8.8165414505194	-8.84572484183965	-10.4241488523716	-7.3539978050727	-9.41392073716773	-9.3758504764097	-6.80976305109296	-9.82089834663007	-15.9971496428114	-8.87810874906356	-10.0010314845987	-9.09361093221536	-9.01652889283211	-7.17321394044586	-6.24931903224827	-7.39008231138401	-17.2966904947866	-8.10286222315134	-7.9293812275766	-7.60585214240205	-15.4091833096051	-7.2646543685813	-11.6955718709424	-16.6609506187419	-7.88264987639868	-8.77914512900791	-8.9570629373589	-8.31050230513368	-7.62646696697348	-7.54660399785791	-8.86339129641856	-11.4387358993775	-8.19409261537399	-7.88727237947285	-7.41460688688909	-6.88349622231638	-6.82182231210182	-10.5261806011624	-10.4395266105399	-7.73961685886249	-19.876211801872	-8.63959496084958	-9.10653106953997	-7.73960010539077	-7.70935123831365	-6.74069422487841	-6.95678829232105	-10.3334213289321	-9.05382677872285	-10.8067279842852	-6.73110002882835	-6.62187629173305	-6.71492263699063	-6.99562999661369	-6.80945072568517	-7.13932657357493	-8.15986176192231	-16.0823716202219	-8.44878733766392	-8.51618262261703	-16.1040923778532	-11.5126195034361	-10.2823863165982	-8.48270312281306	-9.45882851354236	-6.82012516468163	-7.23145937882148	-8.12751645711331	-7.7497281769051	-6.69226329487282	-12.2726300645215	-13.5127520644503	-6.68549361561903	-7.48588553590054	-10.6202511794554	-15.1145469600266	-13.3632360292971	-13.3609182968193	-17.31424967203	-14.775525192201	-14.775525192201	-14.775525192201	-13.9346591015006	-17.8980814997131	-14.9226346272544	-13.5497887597878	-13.5497887597878	-13.5497887597878	-8.56756699260571	-8.97783377573843	-11.9869942010154	-18.2491578597499	-12.4949961942127	-6.82226219768879	-13.2199134716308	-6.81290403101612	-6.80396306309348	-7.04705542436016	-7.81140201005643	-6.78003332355806	-7.74153584697813	-7.41066513096563	-7.15614390300323	-6.78400840248515	-10.1937093429932	-8.11762731340601	-6.80396306309348	-13.2191113153906	-6.91038748437975	-7.85696043760566	-6.89417086146558	-6.90024836962774	-6.86025875201448	-14.0263368439022	-9.14113313905601	-17.4252354888643	-7.38297111179647	-9.44541852784104	-8.03730484571009	-12.3945988726644	-9.46498554910263	-11.1168327010616	-9.28589842251409	-14.9089394609592	-7.98421958874537	-6.77769028487857	-8.08193102399218	-11.2680478664447	-11.2703275482709	-8.36191180441383	-8.68473063276127	-14.775525192201	-6.86527132188319	-13.7103954852063	-11.9963443118218	-7.87117517521347	-10.0375598700919	-7.58167091020775	-7.79820475911891	-7.90626616567695	-8.59124662747538	-10.5981662999194	-14.2665279665127	-15.8952094105292	-6.50727267105998	-8.34153174385204	-7.8861312131137	-7.81646156521426	-8.48255486547783	-7.60032040929812	-8.2121360638241	-6.61114523748352	-9.34525611187537	-6.71106003746139	-6.86603264498304	-6.82641218418781	-6.86603264498304	-7.96015762595651	-6.72210248462904	-7.80467543507481	-10.3702408288795	-7.65506692886676	-17.653022300299	-8.72456836966531	-8.36689400437741	-8.94943738579261	-10.7223132246001	-11.5513645888416	-11.5738221122218	-15.7004580360613	-7.61477745204978	-7.32465892085172	-21.5356426329274	-10.612456437424	-7.74581361630638	-7.17321394044586	-6.72476507392809	-12.9995875854115	-7.5644973742684	-8.93090518874742	-10.5445783280598	-11.8094539201869	-8.88959852069843	-7.03228436309767	-7.29437391946697	-7.33220119289176	-6.69226329487282	-13.9123689390016	-11.0293541832926	-13.2224968159627	-6.90014022741048	-7.55906625475357	-7.92084197448236	-15.438023075134	-8.46100958523326	-10.0797055436799	-13.2199290867886	-9.87588200756943	-6.90040700078145	-6.90040700078145	-12.9499974264415	-7.43619641880099	-7.68380119970063	-10.4449344336562	-17.9434666507465	-10.1205202429757	-7.55410550932374	-8.35613350692779	-8.07036738757154	-7.01333337077434	-10.5297161356399	-9.54744282836492	-8.35368456427111	-19.0842622509511	-9.76965795392072	-8.15741087180301	-6.96708831818642	-6.91062445801108	-7.56907754086196	-14.830754904708	-7.50780263326497	-6.80976305109296
Julianne.337.CEC_S242_L001_R1_001_F_filt.fastq.gz	-6.83732337379267	-6.97274376528001	-6.51343948161314	-11.1865841095905	-11.8966502088768	-7.02382477042829	-6.98195894926546	-6.71248332826627	-6.78794421393107	-14.5117985613328	-6.66014608349496	-6.36423092410199	-17.8784093051704	-6.79478135787824	-7.19226497903613	-14.9149198399804	-8.57957318433564	-6.6460689567424	-7.10055935494861	-8.29839316828894	-6.82787918039072	-19.1000001040677	-7.52891256837989	-15.9616958427213	-7.62197153490473	-7.47838806892963	-10.8934322695017	-11.7217679943264	-7.15983193410358	-17.8894860403822	-7.00167715928207	-6.93336374413024	-14.0434739435331	-17.8894860403822	-6.86304075218103	-18.0497627852926	-7.15179731379295	-7.12420094369058	-6.50762616578226	-6.59399542950747	-12.9068417101674	-6.81303111749781	-8.72628553113858	-15.547025043502	-12.6726384642629	-11.8705279580592	-10.5370204304119	-10.1751091691559	-10.7564920551987	-9.94749720554549	-7.03437412069122	-8.06279549099242	-10.7520348930249	-6.57775850378951	-10.0707002400983	-20.2044345802069	-7.69375129951913	-10.9787490863591	-11.6260158519916	-9.12261913009828	-6.71232892923458	-6.22982923824399	-7.05721631209077	-17.2966904947866	-8.31517761265156	-8.99820052349727	-8.5772796407734	-17.8249839635676	-7.7849357048298	-13.0006124324528	-15.8124301356091	-10.3060676144103	-9.85597937231124	-11.4658906808123	-8.45294671248654	-7.98261102746843	-8.00808119387071	-10.8357307305559	-14.4815838064957	-8.42984637969377	-8.05087801394561	-8.31446723820519	-6.73831793462633	-6.61575610769769	-12.8571633084381	-12.1315954550464	-7.89278837141882	-19.876211801872	-9.70376342563975	-9.24917189476463	-10.0836465119661	-9.2545139151738	-6.68916691556418	-6.71721071286095	-11.6808215628418	-12.1221683518818	-12.1364447489394	-6.63931684557242	-6.49496981768882	-6.48745071486235	-6.66803763419035	-6.52927792251553	-6.75937546269418	-9.10546557183031	-18.692568707955	-7.41507929094872	-7.26407327413499	-15.1040923778532	-12.3040229207434	-11.5422226960466	-7.44261233992187	-10.6084904020683	-7.09018407358051	-6.59904543038985	-7.38653112862097	-8.04948165077114	-6.4768463077628	-17.0791169802078	-16.2592617209255	-6.52979495214153	-7.6436249942954	-13.1596335474227	-17.1138918450239	-15.345566527437	-15.3448745177953	-17.31424967203	-19.3328085701513	-19.3328085701513	-19.3328085701513	-15.9262051397364	-17.8980814997131	-16.92140951722	-15.5362764433205	-15.5362764433205	-15.5362764433205	-9.6949054090583	-10.320172041296	-9.44558733143651	-19.2491578597499	-14.9665091392504	-6.61523839716806	-15.6995039927643	-6.63632650269866	-6.63626643846833	-6.79980622520734	-8.8859666640649	-6.95781139638086	-7.33067692652865	-6.9375872190417	-6.64434309758677	-6.49227274613829	-11.1184942241788	-7.38786049803892	-6.63626643846833	-15.6990672445753	-6.66902521599312	-9.46318412753672	-6.73880455918492	-6.71791292480071	-6.72103139071668	-16.4217804057762	-9.26120350960844	-16.4252354888643	-7.89634687985177	-9.48018435725065	-8.3959560134037	-14.8463765524533	-10.6768353982756	-12.5153934432668	-11.8061575029852	-17.5159921695577	-10.1140880599084	-6.79351657957509	-7.74975868818094	-12.6117949991824	-12.6123531006712	-8.47755214762523	-8.92189952525277	-19.3328085701513	-6.62662247548606	-13.8163181795803	-13.1965730609083	-8.95959290689338	-11.0967319859129	-7.87718227712878	-8.91151923540893	-8.37912366541005	-10.6503061609235	-12.2843426349384	-14.9804333390722	-20.1158314221345	-6.51337638384032	-9.58688978270002	-8.95913940661873	-8.89615500991794	-9.80838339629271	-7.84946761418443	-9.31003045394754	-6.50126645124459	-10.5266539734833	-6.53311885895696	-7.38004800575276	-6.75986570149138	-7.38004800575276	-9.0801199796016	-6.76466650407436	-8.76785729934593	-12.6368120082625	-6.93826937179572	-17.100980727077	-7.50280483556793	-8.42669876692182	-9.56649424419711	-11.4947365217302	-12.531714945785	-12.531714945785	-16.7004580360613	-8.12439237728453	-7.0285952662004	-21.5356426329274	-12.158123229156	-7.51707102161435	-6.71232892923458	-6.53994973711636	-15.4775931832345	-8.40903994058795	-10.1498244603503	-11.6193450496729	-12.6452323772881	-10.4473700286369	-6.94873280409263	-7.58700044340024	-7.53543647812949	-6.4768463077628	-14.7200949766153	-12.0275808378364	-18.0303204785984	-6.76032228058403	-8.5201397809269	-9.00298463067867	-14.3083898771287	-8.65687961703113	-10.9238163074639	-15.6992813844275	-11.8888122543234	-6.70044050816925	-6.70044050816925	-15.4272008114141	-6.94265623125566	-8.33153007969189	-11.2877932627137	-16.8784675229196	-9.70537344753773	-7.4931977488042	-10.6371864348713	-9.91751703732968	-6.8132813521731	-11.9606963240834	-10.8748467428461	-9.21237318626471	-16.5426039230668	-11.2457563629553	-8.68662358249417	-6.79429621677436	-6.74446151834399	-6.93883481147115	-19.3912443273534	-7.22616588693736	-6.57775850378951
Julianne.351.CEC_S244_L001_R1_001_F_filt.fastq.gz	-7.02678406189531	-6.76793486952254	-6.61287648988681	-10.2005839243791	-10.4703182510231	-7.25483205329629	-7.26971753925177	-7.13723898941825	-6.99804891049319	-12.7716550366295	-6.92584154768377	-6.49860344609017	-18.8784093051704	-7.02416701535238	-8.08557672257018	-13.8685222877693	-8.20701477979046	-7.0838185069838	-7.04008406521164	-7.39042935744603	-7.04475700371606	-20.1982788554327	-7.14734746409889	-14.2124866960661	-7.47088092423829	-7.84462874037414	-10.9658707543416	-9.62576216813195	-7.85258634429209	-13.1352897034109	-7.48076828466677	-7.05200993542562	-12.7585100252478	-13.1352897034109	-6.85004027151874	-20.3085297985301	-7.89184775095299	-7.49652339832387	-6.72274309671482	-6.75195396431774	-12.4644549389273	-6.7106227294292	-8.42291802333874	-18.0890098610723	-12.3921686897375	-10.027573415539	-15.1735621983376	-8.59442939492395	-9.09824627105202	-11.2200353627987	-7.29222105926555	-9.00414010049781	-8.96724657834029	-6.77546782369066	-9.51872723189978	-20.2044345802069	-8.5076000577824	-9.75908415572601	-9.27585330136149	-8.9721081335689	-7.09862960988192	-6.29160498691243	-7.38182038564593	-17.2966904947866	-8.10537630754493	-8.01597705913362	-7.68692586617891	-15.7890823613532	-7.49211924341841	-12.5049816457667	-15.6985096276258	-8.31837939330262	-10.0671114910052	-10.0093306309434	-8.11871615635601	-7.59998702403537	-7.7964052689176	-9.40281923377591	-10.9896485370402	-8.204974361463	-7.89950427789614	-7.42094067131858	-6.85593209290507	-6.81064756214804	-11.5452033658546	-11.0944759028893	-7.80385928642957	-19.876211801872	-9.01995995148525	-9.08937338171636	-8.25243904283309	-7.81019892170473	-6.75193453152851	-6.93077021300959	-11.1782862519783	-11.0482230274011	-11.1961617339699	-6.74224959781589	-6.52342682306256	-6.68266600026914	-6.95869701507085	-6.75900078756915	-7.0807443096605	-8.18954381990176	-19.692568707955	-8.11908490418373	-8.20346196241972	-16.1040923778532	-11.9322744272298	-10.8244978709199	-8.15779557991233	-9.06417723500083	-6.82039734636355	-7.08227924704475	-8.1275740930251	-7.84741186090438	-6.66791487533548	-17.0791169802078	-13.9870377890543	-6.68649403727884	-7.57984430046868	-11.7692909604667	-19.5296851071933	-17.7544736995864	-17.7541506941915	-17.31424967203	-15.0898657869257	-15.0898657869257	-15.0898657869257	-18.3383059270048	-17.8980814997131	-19.3371051643165	-17.9464696135236	-17.9464696135236	-17.9464696135236	-8.62063585744636	-9.86318507695729	-13.867880130496	-19.2491578597499	-13.2208101332771	-6.7252611057844	-13.9507151027143	-6.66004563252461	-6.64419711578338	-6.95569635774368	-7.77072587900626	-6.81152091441382	-7.58377787730201	-7.28206154295165	-7.08452888800901	-6.71196005194567	-10.6559666084302	-8.12047746397735	-6.64419711578338	-13.9502499889267	-6.85953966925512	-8.12845173532207	-6.86180359600436	-6.8649814619022	-6.83131528145773	-14.3907805969163	-9.10912494163059	-17.4252354888643	-7.38174963966963	-9.69710544967531	-7.9190371615384	-13.1033408389677	-9.94860442028706	-11.8737716256131	-10.3971377992146	-18.5159921695577	-8.30352863674144	-6.70953114636264	-8.1818074577729	-12.0778300935693	-12.0793864234015	-8.26045615823963	-8.66598590658848	-15.0898657869257	-6.81504038099202	-12.2630253877561	-13.6538200531456	-7.79492316314012	-11.4590324779397	-7.45820067568865	-7.79125562704916	-8.11861135836751	-9.29693571969893	-12.3275235002079	-14.8104504071222	-20.1158314221345	-6.51562878862411	-8.33283593524192	-7.9458816151834	-7.74856873691142	-8.50706063451961	-7.58914646821927	-8.22882938779207	-6.59788220298141	-9.80425798605762	-6.69155347920651	-6.95737933424857	-6.82909795347971	-6.95737933424857	-7.91559964123713	-6.73660976098219	-7.52205275147575	-10.5719798925454	-7.44480567774426	-19.6141101655824	-8.63947909265414	-8.40069418201317	-9.21990535173213	-12.1915328564897	-12.0928832730872	-12.0981609718322	-16.7004580360613	-7.63261685702436	-7.25580943538531	-21.5356426329274	-11.3282070465217	-7.52894595756847	-7.09862960988192	-6.62442918106347	-13.72943404248	-7.5008974585538	-8.99224156306864	-10.3557120119847	-12.4710331860054	-10.8243828672106	-6.79015463427174	-7.37504475069418	-7.38627620067648	-6.66791487533548	-14.9795119996153	-11.6064327784179	-18.0303204785984	-6.8235285255403	-7.50815903790776	-7.98424840886651	-16.7847875822488	-8.23398515127124	-10.6431687459481	-13.9505877568553	-9.36190058852198	-6.89658955205823	-6.89658955205823	-13.6800086639149	-7.3356796836822	-7.63266301170318	-11.0003717226369	-17.9434666507465	-11.808312839768	-7.35424208083477	-8.79896377720228	-8.41844116962205	-6.97698124893433	-10.7499612939898	-9.74186291624778	-8.85886538020935	-19.0842622509511	-10.3849253826128	-8.17107407164093	-6.94148548458796	-6.88289881765078	-7.34317086586284	-15.1426094475585	-7.59980092376629	-6.77546782369066
Julianne.547.CEC_S233_L001_R1_001_F_filt.fastq.gz	-6.95795121700536	-6.9621524571583	-6.54712147393941	-9.7397731882665	-9.97847330986222	-7.05963629019991	-7.04094321111374	-6.82824047658811	-6.95852080721831	-13.2289570164117	-6.82817309033383	-6.47717319805138	-16.0684655992291	-6.91672032502398	-7.6399396789154	-14.223059435505	-8.76428303710783	-6.76553413382509	-6.87649482114201	-7.78198526350811	-6.9596554816363	-16.9968608287649	-7.69100111923386	-14.6260509370139	-8.12889942686816	-8.16316061148317	-10.7429332925638	-10.0161717851953	-7.64379732796856	-13.6816411728742	-7.37206257432679	-7.0832942455011	-12.133121199952	-13.6816411728742	-7.10435979796995	-20.3085297985301	-7.59577446727562	-7.26111190691904	-6.604508126443	-6.61872631838304	-13.5574835160742	-6.82080398748768	-9.00086083480799	-18.0890098610723	-13.5156978319187	-10.9181874493401	-13.2194530596293	-9.23189067363932	-9.59878381286945	-10.9038623654167	-7.18977898782352	-8.11510905944041	-8.9605272210877	-6.68872983464774	-10.1526941202539	-16.8190659187563	-7.72106766829104	-10.3094090168817	-9.95362152190329	-9.97051138805797	-6.89641427273417	-6.2482463129083	-7.26400582279616	-17.2966904947866	-8.96473168311976	-8.27945225451574	-7.88514876424394	-14.5185155444201	-7.11932001569229	-12.6590994954689	-14.467547444708	-8.34729910082212	-9.72815773709685	-10.5833535281466	-7.66949393485253	-8.47574157020362	-8.23417025500369	-10.0553994494402	-11.7330705182281	-8.62420973887832	-8.24227475462849	-7.74738143426605	-6.76978510944532	-6.63448692874683	-10.6671909665366	-10.5900157450812	-8.09267793364444	-12.8567045899819	-8.69693811874486	-10.0650019745155	-8.50213825556079	-8.23009874129357	-6.70468339023335	-6.84965840735183	-11.6508702779004	-10.9132191610698	-11.852465981356	-6.71139777013519	-6.53418457973756	-6.59032791903067	-6.85999805168918	-6.66347146097671	-6.90172876380521	-8.89066972216773	-16.8786994436112	-7.99199594518666	-7.77888346854925	-16.1040923778532	-12.5694191631697	-10.3057979480584	-7.51124791628638	-9.46207132384943	-7.0750901287422	-6.88116150178304	-7.90487997325254	-8.02508259886531	-6.5254439481029	-14.3096490424203	-13.0448604804488	-6.58340595290966	-7.85915414153436	-11.3298225080534	-19.5296851071933	-17.7544736995864	-17.7541506941915	-17.31424967203	-16.5588831779413	-16.5588831779413	-16.5588831779413	-18.3383059270048	-17.8980814997131	-19.3371051643165	-17.9464696135236	-17.9464696135236	-17.9464696135236	-9.0609936059406	-10.0734711013067	-11.9557905038588	-15.9305825938608	-13.6332791945576	-6.67040407081281	-14.3650342363594	-6.69734129197451	-6.66182729994134	-6.89459204074652	-8.32371909533464	-6.76033259544867	-8.14881961829287	-7.17714245339777	-6.82165856498249	-6.64618469133467	-10.3816161616044	-7.90596806910036	-6.66182729994134	-14.363727150774	-6.7518212875482	-8.07874254317417	-6.77672809331025	-6.78089037066066	-6.74847263984106	-13.1703061878956	-10.0929341572619	-17.4252354888643	-7.56285576055921	-8.89246751154579	-8.42035469491672	-13.5468471377997	-9.79441812725803	-13.6557903020298	-9.52948943711024	-15.7064703974547	-8.27584238920989	-6.64049777933462	-8.54971722778683	-12.5475356311114	-12.5477699045359	-8.61995550276402	-9.18937879755535	-16.5588831779413	-6.71508756349575	-12.1782867982296	-12.5744878081091	-8.15865408746758	-10.6227786806214	-7.29328069705404	-8.00316744844059	-8.65002297780073	-9.36779938146188	-10.4864817893168	-14.3324591578324	-17.6468458850828	-6.50863430671378	-8.89931435709646	-8.24194064540967	-8.33872884777501	-9.02592475900894	-7.69837937041558	-8.65463187412317	-6.50166491363469	-9.42700978767198	-6.57427694689959	-6.97508546194095	-6.77357471303318	-6.97508546194095	-8.50069590780008	-6.65558368342891	-7.89938722919666	-11.2764240764123	-7.327891760803	-13.5242126515207	-8.75664404661373	-9.10674326447984	-9.10424347721825	-11.4437444312033	-11.6139758603083	-11.6827366877515	-16.7004580360613	-7.80097972021205	-7.06416160864951	-21.5356426329274	-11.7776141466904	-8.01296030902503	-6.89641427273417	-6.581310108967	-14.1424949252776	-7.93963387158497	-9.47863638558293	-10.9483965660112	-13.0725850095751	-9.37708104663029	-6.74439453353156	-7.07218961544005	-7.10671843857642	-6.5254439481029	-14.5512693889191	-12.1002247679278	-18.0303204785984	-6.94988241363127	-8.00834910310148	-8.28163793552227	-14.6160012259074	-7.76407366153206	-11.3946210680092	-14.3640011743336	-10.0520522921446	-6.69937661162635	-6.69937661162635	-14.0941572496865	-7.12482705433366	-7.94489198262405	-11.7852330215258	-17.9434666507465	-11.394613828336	-7.25937571832649	-9.16375565444471	-8.28348811326511	-6.93689637661405	-11.0191065319957	-10.0010385094303	-9.22768247989779	-19.0842622509511	-10.8155252062989	-8.73747512669625	-6.8657674729387	-6.78725424860971	-7.2711570687595	-16.6171457809965	-7.44082180015219	-6.68872983464774
