feature	k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae.UCG.002	k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriales.Incertae.Sedis.g__	k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenella	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenellaceae.RC9.gut.group	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	k__Bacteria.p__Cyanobacteria.c__Vampirivibrionia.o__Gastranaerophilales.f__.g__	k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	k__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae.g__Anaeroplasma	k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium	k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__HT002	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	k__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.UCG.014.f__.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.vadinBB60.group.f__.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.sensu.stricto.1	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.FCS020.group	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.NK4A136.group	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.001	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.002	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.004	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.006	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..ventriosum.group	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..xylanophilum.group	k__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214.group	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.003	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae.Sedis	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__UBA1819	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__.Eubacterium..siraeum.group	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium..coprostanoligenes.group.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__Peptococcus	k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family.XIII.UCG.001	k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium..brachy.group	k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__.g__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia
PFF_Cecum_11	0	0	22	671	94	13881	1060	121	245	775	546	168	26	420	18	28	0	418	23	0	12	1683	0	6	130	68	17	2741	370	0	285	461	1673	52	6548	372	0	55	108	7	524	10	0	565	0	51	25	643	306	300	0	279	0	145	0	45	0	0	0	10	32	42	11	14	10	0	33	105	5
PFF_Cecum_12	0	0	17	219	51	6740	233	231	113	174	109	18	49	414	0	12	0	0	0	0	0	2458	0	0	12	38	0	2424	172	0	96	94	229	173	13478	0	0	0	84	129	0	0	18	39	24	63	27	306	180	184	0	149	0	56	0	97	0	5	0	0	0	41	12	9	0	0	0	15	13
PFF_Cecum_13	30	0	36	837	42	12458	595	91	63	166	220	6	14	688	8	0	0	60	14	17	0	1260	0	8	44	78	34	4901	254	0	332	233	857	0	1809	3417	21	26	275	77	91	30	0	11	0	73	0	124	150	206	6	214	0	115	0	47	0	0	61	0	30	39	0	9	0	0	0	71	142
PFF_Cecum_14	70	0	54	418	41	13926	258	194	58	245	83	10	21	785	23	0	66	57	69	13	0	9235	5	0	166	127	70	5055	315	0	162	135	922	0	4060	983	0	25	549	180	163	12	0	56	0	58	7	135	225	357	11	189	0	118	0	102	0	0	53	0	73	86	14	27	10	0	0	78	34
PFF_Cecum_15	0	0	34	406	93	11704	547	256	195	1027	512	40	32	796	0	190	7	0	0	0	0	1300	0	0	0	17	0	2714	111	305	65	139	453	315	8703	0	0	37	190	24	68	24	47	32	0	114	14	344	251	203	17	218	0	39	0	165	7	0	21	24	16	64	17	14	0	0	40	60	3290
PFF_Cecum_16	0	0	18	653	116	8952	245	195	158	543	365	10	9	1225	10	132	68	132	0	0	0	7003	0	53	640	4	0	3119	211	0	8	85	654	21	3018	0	0	19	587	0	181	16	45	203	6	10	0	97	156	189	14	98	0	61	0	73	0	20	62	14	69	68	10	13	14	0	27	14	125
PFF_Cecum_17	0	0	25	663	186	15042	332	617	931	1320	264	52	113	494	13	0	28	0	1360	808	2380	8448	0	0	176	50	305	3653	280	18	106	247	406	83	12437	1105	0	21	91	18	1500	82	43	440	134	17	41	580	360	383	12	551	84	116	24	139	307	0	729	8	181	84	15	24	21	0	0	16	1616
PFF_Cecum_18	42	0	62	2238	154	13288	303	491	742	1259	1145	52	29	2427	91	139	77	128	22	700	1117	40937	18	23	193	93	175	8757	962	614	228	255	2130	17	8117	0	18	49	1992	19	386	58	0	399	18	243	0	703	509	657	38	417	0	269	16	202	0	0	343	10	53	344	8	41	39	12	0	94	657
PFF_Cecum_19	165	4	83	404	94	14279	439	292	146	618	235	30	0	170	26	125	9	0	151	47	196	22213	35	0	261	83	309	402	33	9	0	43	334	0	1259	417	0	0	374	0	62	0	0	121	18	16	0	53	48	28	18	47	0	40	0	0	41	0	61	0	30	0	0	3	0	221	0	87	48
PFF_Cecum_1904	142	0	58	307	59	8295	647	286	101	180	24	18	12	472	12	0	0	67	1575	48	0	6511	7	6	55	116	0	2476	334	225	52	163	947	82	1961	859	17	46	252	16	126	0	0	113	0	146	10	70	64	99	16	92	0	114	0	48	0	0	20	0	26	36	0	9	11	65	0	87	0
PFF_Cecum_1906	0	5	44	1234	107	15436	405	66	101	832	847	22	33	1042	45	0	0	0	34	38	21	2470	7	0	104	81	31	5430	347	1199	0	578	1008	92	1782	3701	31	117	410	107	29	0	0	99	0	56	7	101	223	168	19	491	0	143	15	95	32	0	36	18	72	80	10	18	9	0	9	304	287
PFF_Cecum_1907	0	0	48	1694	32	13767	1110	130	76	172	206	13	18	1285	20	113	8	621	574	156	462	2809	10	4	98	42	552	2973	214	443	0	70	840	187	3091	26	13	38	278	40	259	0	0	104	24	138	25	299	156	43	0	243	0	118	0	49	0	0	22	19	0	35	11	12	10	66	0	215	650
PFF_Cecum_1908	85	10	20	193	46	11195	211	77	191	79	48	0	0	687	26	19	70	29	106	260	524	6701	0	6	93	19	339	2282	191	81	0	65	977	42	2068	727	24	24	285	39	168	0	0	64	40	14	0	53	64	74	0	85	0	39	0	38	0	0	25	0	0	56	0	12	0	38	0	74	22
PFF_Cecum_1910	0	0	17	167	65	4775	253	300	130	381	16	6	0	136	6	0	0	0	17	1576	1924	3181	0	0	58	42	169	3324	366	26	57	330	835	0	6897	19	26	33	158	46	279	0	0	54	0	194	10	118	105	34	0	139	0	44	0	77	28	0	0	3	15	43	6	0	0	0	0	27	0
PFF_Cecum_1913	135	0	66	453	54	11310	320	156	173	890	247	0	16	1356	8	17	5	66	420	23	0	8859	0	24	53	0	102	1375	209	47	25	112	767	0	2975	0	15	30	1039	13	302	0	16	273	0	20	23	123	175	413	23	107	0	59	14	43	14	8	88	6	55	60	13	13	8	189	8	63	518
PFF_Cecum_1914	0	0	73	355	133	12316	509	108	99	711	290	43	33	1492	3	0	27	75	465	8	0	2860	14	8	300	43	768	2003	284	210	0	220	694	44	1378	2567	35	0	274	0	9	0	0	116	0	29	16	178	138	249	30	302	51	82	0	77	0	0	42	6	52	68	23	24	17	516	18	180	85
PFF_Cecum_1917	0	5	23	318	109	12622	606	201	107	365	458	29	8	329	20	24	29	26	198	421	1082	1372	0	0	349	214	468	2686	278	107	53	389	290	0	2214	605	0	25	184	0	255	0	0	93	0	63	0	92	138	123	9	191	0	72	0	49	89	0	0	11	24	45	10	6	4	0	6	240	39
PFF_Cecum_1920	0	0	6	478	80	6589	310	321	274	281	88	52	55	116	22	0	9	348	278	1737	3323	4191	9	5	66	451	464	4898	308	49	85	373	1026	147	4971	164	0	60	72	0	1177	55	0	186	0	96	34	421	223	212	9	335	53	120	40	97	47	5	126	17	15	47	10	13	8	27	0	88	436
PFF_Cecum_1921	0	0	26	870	148	11314	347	333	361	1508	626	28	0	433	27	43	13	0	0	1525	1490	2072	9	27	85	83	3	2973	299	21	61	243	1496	7	5312	253	23	0	176	15	407	0	0	184	41	60	0	244	225	334	26	186	0	113	10	33	46	6	30	25	191	72	9	19	9	0	0	71	263
PFF_Cecum_1937	0	0	58	278	167	5764	274	266	258	1280	807	78	129	84	6	39	89	12	125	0	0	5859	0	30	165	58	6	1647	1642	0	25	223	935	11	7320	81	0	0	157	26	949	27	55	389	72	22	18	107	81	149	9	85	0	38	0	95	0	14	143	0	211	0	17	10	34	0	26	9	1882
PFF_Cecum_1938	214	5	44	494	107	11025	744	104	35	265	56	0	166	0	0	0	0	2608	12	72	0	623	0	7	99	93	0	3684	166	0	16	281	1558	444	2937	0	15	13	553	57	15	41	0	113	0	106	9	131	248	169	0	220	0	100	0	130	0	0	29	19	22	65	19	5	0	0	0	169	365
PFF_Cecum_1941	0	0	11	106	56	5978	221	408	245	152	51	0	28	184	27	0	0	58	125	245	344	6528	9	4	47	143	94	3197	393	92	22	147	572	0	2809	597	0	59	117	6	1120	0	0	134	34	81	38	196	190	207	0	147	0	38	16	87	7	0	80	0	0	33	0	0	6	0	0	52	110
PFF_Cecum_1942	0	0	86	349	18	10611	89	167	52	471	156	5	13	947	17	51	29	12	0	16	0	10671	0	6	133	24	9	1719	176	59	10	105	377	71	1214	340	0	0	38	70	199	0	0	170	40	32	6	133	147	94	7	113	0	50	0	41	0	0	24	0	0	16	0	8	7	0	9	20	1080
PFF_Cecum_1943	62	0	38	340	22	9821	187	94	92	616	85	5	21	1242	8	8	0	33	248	10	0	6836	0	15	45	0	86	1145	167	32	14	55	756	6	2442	0	0	25	694	0	215	0	15	120	0	32	15	33	132	319	0	93	0	0	0	28	0	3	43	0	36	46	0	10	10	97	0	32	568
PFF_Cecum_1944	0	0	35	357	34	12131	138	267	226	628	234	11	23	1614	4	45	7	0	0	0	0	3286	0	0	167	84	0	3100	159	564	26	119	882	141	4048	0	0	38	406	17	54	0	30	298	39	119	0	363	214	242	8	176	0	135	0	152	10	8	155	11	0	102	21	18	14	0	0	12	868
