feature	X1CMET2.PWY	X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	AEROBACTINSYN.PWY	ALL.CHORISMATE.PWY	ANAEROFRUCAT.PWY	ANAGLYCOLYSIS.PWY	ARG.POLYAMINE.SYN	ARGDEG.PWY	ARGORNPROST.PWY	ARGSYN.PWY	ARGSYNBSUB.PWY	ARO.PWY	ASPASN.PWY	AST.PWY	BIOTIN.BIOSYNTHESIS.PWY	BRANCHED.CHAIN.AA.SYN.PWY	CALVIN.PWY	CENTFERM.PWY	COA.PWY	COBALSYN.PWY	CODH.PWY	COLANSYN.PWY	COMPLETE.ARO.PWY	DAPLYSINESYN.PWY	DENOVOPURINE2.PWY	DTDPRHAMSYN.PWY	ECASYN.PWY	ENTBACSYN.PWY	FAO.PWY	FASYN.ELONG.PWY	FASYN.INITIAL.PWY	FERMENTATION.PWY	FOLSYN.PWY	FUC.RHAMCAT.PWY	FUCCAT.PWY	GALACT.GLUCUROCAT.PWY	GALACTARDEG.PWY	GALACTUROCAT.PWY	GLCMANNANAUT.PWY	GLUCARDEG.PWY	GLUCARGALACTSUPER.PWY	GLUCONEO.PWY	GLUCOSE1PMETAB.PWY	GLUCUROCAT.PWY	GLUTORN.PWY	GLYCOCAT.PWY	GLYCOGENSYNTH.PWY	GLYCOL.GLYOXDEG.PWY	GLYCOLYSIS	GLYCOLYSIS.E.D	GLYCOLYSIS.TCA.GLYOX.BYPASS	GLYOXYLATE.BYPASS	GOLPDLCAT.PWY	HCAMHPDEG.PWY	HEME.BIOSYNTHESIS.II	HEMESYN2.PWY	HEXITOLDEGSUPER.PWY	HISDEG.PWY	HISTSYN.PWY	HOMOSER.METSYN.PWY	HSERMETANA.PWY	ILEUSYN.PWY	KDO.NAGLIPASYN.PWY	LACTOSECAT.PWY	LEU.DEG2.PWY	MET.SAM.PWY	METH.ACETATE.PWY	METHGLYUT.PWY	NAD.BIOSYNTHESIS.II	NAGLIPASYN.PWY	NONMEVIPP.PWY	NONOXIPENT.PWY	OANTIGEN.PWY	ORNARGDEG.PWY	ORNDEG.PWY	P105.PWY	P108.PWY	P122.PWY	P124.PWY	P125.PWY	P161.PWY	P162.PWY	P163.PWY	P164.PWY	P23.PWY	P341.PWY	P4.PWY	P42.PWY	P441.PWY	P461.PWY	P562.PWY	PANTO.PWY	PANTOSYN.PWY	PENTOSE.P.PWY	PEPTIDOGLYCANSYN.PWY	PHOSLIPSYN.PWY	POLYAMINSYN3.PWY	POLYAMSYN.PWY	POLYISOPRENSYN.PWY	PPGPPMET.PWY	PRPP.PWY	PWY.1269	PWY.1861	PWY.2941	PWY.2942	PWY.3001	PWY.3781	PWY.4984	PWY.5005	PWY.5022	PWY.5097	PWY.5100	PWY.5101	PWY.5103	PWY.5104	PWY.5121	PWY.5154	PWY.5177	PWY.5188	PWY.5189	PWY.5265	PWY.5304	PWY.5345	PWY.5347	PWY.5384	PWY.5484	PWY.5505	PWY.5507	PWY.5509	PWY.5659	PWY.5667	PWY.5676	PWY.5677	PWY.5686	PWY.5695	PWY.5705	PWY.5741	PWY.5747	PWY.5837	PWY.5838	PWY.5840	PWY.5845	PWY.5850	PWY.5855	PWY.5856	PWY.5857	PWY.5860	PWY.5861	PWY.5862	PWY.5863	PWY.5896	PWY.5897	PWY.5898	PWY.5899	PWY.5910	PWY.5913	PWY.5918	PWY.5920	PWY.5971	PWY.5973	PWY.5989	PWY.6071	PWY.6121	PWY.6122	PWY.6123	PWY.6125	PWY.6126	PWY.6147	PWY.6151	PWY.6163	PWY.621	PWY.6263	PWY.6269	PWY.6277	PWY.6282	PWY.6317	PWY.6353	PWY.6385	PWY.6386	PWY.6387	PWY.6396	PWY.6467	PWY.6470	PWY.6471	PWY.6478	PWY.6507	PWY.6519	PWY.6545	PWY.6572	PWY.6588	PWY.6590	PWY.6608	PWY.6609	PWY.6612	PWY.6628	PWY.6629	PWY.6630	PWY.6690	PWY.6700	PWY.6703	PWY.6708	PWY.6737	PWY.6749	PWY.6876	PWY.6891	PWY.6892	PWY.6895	PWY.6897	PWY.6901	PWY.6969	PWY.7003	PWY.7013	PWY.7090	PWY.7094	PWY.7111	PWY.7184	PWY.7187	PWY.7196	PWY.7197	PWY.7198	PWY.7199	PWY.7200	PWY.7208	PWY.7210	PWY.7211	PWY.7219	PWY.7220	PWY.7221	PWY.7222	PWY.7228	PWY.7229	PWY.7234	PWY.7237	PWY.7242	PWY.7254	PWY.7315	PWY.7323	PWY.7328	PWY.7332	PWY.7371	PWY.7374	PWY.7377	PWY.7392	PWY.7400	PWY.7431	PWY.7446	PWY.7456	PWY.7539	PWY.7560	PWY.7663	PWY.7664	PWY.841	PWY.922	PWY0.1061	PWY0.1241	PWY0.1261	PWY0.1277	PWY0.1296	PWY0.1297	PWY0.1298	PWY0.1319	PWY0.1338	PWY0.1415	PWY0.1479	PWY0.1533	PWY0.1586	PWY0.162	PWY0.166	PWY0.321	PWY0.41	PWY0.42	PWY0.781	PWY0.845	PWY0.862	PWY490.3	PWY4FS.7	PWY4FS.8	PWYG.321	PYRIDNUCSAL.PWY	PYRIDNUCSYN.PWY	PYRIDOXSYN.PWY	REDCITCYC	RHAMCAT.PWY	RIBOSYN2.PWY	RUMP.PWY	SALVADEHYPOX.PWY	SER.GLYSYN.PWY	SO4ASSIM.PWY	SULFATE.CYS.PWY	TCA	TCA.GLYOX.BYPASS	TEICHOICACID.PWY	THISYN.PWY	THRESYN.PWY	TRNA.CHARGING.PWY	TRPSYN.PWY	UBISYN.PWY	UDPNAGSYN.PWY	VALSYN.PWY
PFF_Cecum_11	-6.94588712938124	-22.0381056578868	-22.839542328592	-19.9490520773751	-6.99011803760346	-6.57882350971051	-10.2995923005614	-21.6203217836031	-9.82448497361303	-7.0721495841545	-7.07774027304797	-6.87456689343778	-6.91456122341701	-22.839542328592	-11.9106360532072	-6.66958580876382	-6.46111389076704	-14.4528019928716	-6.99974792433986	-7.90253440873939	-13.3148177567326	-8.4105532494985	-6.81493552112775	-7.21368279634778	-7.64546212425003	-7.00035331975335	-21.5187343720552	-20.4251240290752	-15.6632667063683	-7.20407552107771	-13.331007898927	-7.61565215736352	-7.76429623188327	-10.4176227986746	-10.5372164104433	-8.24637995801944	-14.3700928013856	-7.73304028594157	-7.18776611081096	-13.3920864626578	-14.3700928013856	-6.8092150317031	-19.6050863796732	-8.32695274314097	-7.2255472244391	-6.61761504198334	-6.65082841030023	-12.0562369038017	-6.79224711955327	-7.97004486856086	-16.8591829810643	-11.5700269405815	-13.2490106781215	-22.7140293905879	-12.0773364034544	-9.57328058753517	-10.4511376268131	-9.96587675767649	-6.99952540503451	-10.483984975082	-11.6497069902048	-6.5424985116543	-19.8405385627144	-10.1183814066554	-15.3792277056656	-9.89686821281485	-11.8291598809039	-22.1039554897961	-9.91439611418308	-8.52335318976839	-6.87894071874474	-6.25765954354809	-7.30506396684193	-21.6203217836031	-21.8398653561802	-18.9425620537951	-7.59056559548963	-8.45650043889078	-8.11794350286372	-14.8423504023475	-8.02973492200902	-11.4108751201483	-14.0403845069057	-9.0614490303012	-10.7137234315908	-9.61723598576759	-8.94606213392086	-7.26410570557657	-7.57726150398018	-9.54540625974562	-13.8478984697892	-7.89608966057617	-7.62962408374007	-7.75112295747061	-6.83969070408806	-6.81193579173512	-12.4089891230149	-11.2140263330906	-7.5974143866308	-12.6418519361572	-9.20515813512513	-8.6354919673139	-8.76149268069999	-8.70755567612231	-6.72675486260983	-6.71193930015678	-10.244782070776	-9.8059201973079	-21.2569516177136	-10.8587355024948	-6.69119187483118	-6.59755659382773	-6.44366659067832	-6.69877672696104	-6.51845289309668	-6.90217000094834	-7.89615256467355	-15.262209361613	-7.96345901552644	-8.08156970492907	-15.5081589243518	-11.1925632485548	-11.9592220614157	-9.39308955025046	-11.7181742432698	-6.99034920707159	-6.90801976385252	-16.5050331656814	-7.93623440384901	-7.54937881631413	-6.64812095416002	-12.7886915440936	-13.4569250371841	-6.65245343974861	-7.3823437389513	-13.2285940734157	-15.8867056370188	-22.839542328592	-18.0750818106224	-16.3009174570798	-16.3007337940399	-16.3123636970071	-19.2589288165762	-14.3352769706591	-14.3352769706591	-14.3352769706591	-19.8435044091372	-16.8844331516992	-16.8958942947119	-17.8825339636909	-19.2589288165762	-16.4928592447464	-16.4928592447464	-16.4928592447464	-9.7810376359278	-8.72870291356877	-10.8770665956929	-14.3890645259356	-12.3532789115598	-6.68982225955408	-13.0700897732054	-21.5191312317326	-6.66291992363704	-6.67393783250389	-6.89020613359825	-8.03311636240435	-7.00348364285474	-7.45373569122955	-7.36349993223193	-6.81324008774209	-6.68883753674763	-10.2737237151834	-7.92876982098725	-6.67393783250389	-13.0697166945186	-6.91526462610596	-8.69040932767217	-6.84091052225253	-6.81912519993937	-6.82153354955012	-13.5351359028315	-8.65136113336201	-17.7611966336581	-7.83352398610525	-9.6073950495676	-7.78073919511167	-12.2353626802132	-9.88033322657987	-11.4230602518907	-9.04746491858086	-14.0920473825299	-8.97887845097097	-6.88635277947168	-8.08493676769429	-10.4247567010877	-19.2551900518251	-10.4293877667662	-22.7140293905879	-7.78899098775623	-8.21195854886109	-14.3352769706591	-6.71534632624906	-12.0579336846057	-16.2586630247311	-12.769578878277	-7.82012973485133	-10.6431596468971	-7.91873781030608	-8.04055217625487	-7.6052016748414	-8.7508883361449	-12.3033323945917	-14.5585209526203	-20.373314559717	-6.45393228259452	-8.64844139095253	-8.19520424014106	-7.95266371291991	-8.81697212629525	-16.7340712665434	-7.45202670387109	-8.43120535274695	-6.64496899444984	-16.2228587849757	-9.97907814104397	-6.64437315652194	-7.37510549085042	-6.84885848573682	-7.37510549085042	-8.19240719745216	-6.84212046586465	-8.3189184817373	-11.9999974069183	-7.61049376956973	-14.409130236886	-8.09526554216847	-7.99489252241022	-9.00292297962596	-12.3083101407691	-11.7621739253651	-11.8493182065427	-14.5369561224958	-7.94513381843193	-7.07211460497208	-18.943502291018	-22.4320069359915	-9.51632717728141	-7.69266952130986	-6.87894071874474	-6.62726013624176	-12.8502920741533	-7.69105787987548	-10.235069792348	-12.5967327462734	-11.470022236931	-9.04790886182636	-21.7792367814296	-7.21726712125642	-7.86610798020979	-7.82155117595495	-6.64812095416002	-21.5180449532304	-13.2945602668222	-10.8276311658342	-13.8828890527771	-7.03176212909611	-7.68838930587777	-8.25843106865708	-21.2848727815039	-15.6254702228057	-22.839542328592	-9.19337619787686	-9.4018722974246	-13.0705407636235	-9.87575216938121	-6.90896472913814	-6.90896472913814	-12.7977357001892	-7.13070945484861	-7.61227275441143	-9.74329609065553	-18.215960838835	-10.1888561183936	-7.61522134671199	-9.31928838060726	-9.18905639632265	-6.76952639326734	-10.2975118127596	-9.30221907341478	-8.06913105720915	-17.8580565016076	-10.6222653473831	-7.96611409816059	-6.7575357639998	-6.83353277707792	-7.10286838856896	-14.3885300201375	-7.4653979463439	-6.5424985116543
PFF_Cecum_12	-6.89875351811571	-22.0381056578868	-22.839542328592	-19.9490520773751	-7.042879118335	-6.56534366397125	-11.2428560765691	-21.6203217836031	-11.3286131539847	-6.92646681076269	-6.89767288621659	-6.781613745358	-6.86432006222524	-22.839542328592	-14.7727034084797	-6.65674915553659	-6.48433457174509	-20.0329566387791	-6.87057963028006	-7.36752526464083	-14.9952585137205	-8.54273145204806	-6.71558746674371	-7.01285317166122	-7.73157402753545	-6.97172230398253	-21.5187343720552	-20.4251240290752	-20.3684131185111	-7.55024139433801	-16.2395314028919	-7.81594389144287	-8.09950668710874	-10.3306661529082	-10.2214001778758	-7.34341607919339	-21.264941115657	-7.18620155061597	-6.7916051767739	-14.2929455017915	-21.264941115657	-6.97479678963338	-18.253546813309	-7.30414530356008	-7.0768307477259	-6.5307103553038	-6.55600767167771	-13.7822581663924	-6.86730050505909	-7.86856352962464	-19.6704070778698	-11.7481944248449	-18.2658263653796	-22.7140293905879	-14.1855467170269	-9.30355128358305	-11.3661839516933	-11.3564073148845	-6.99438432860124	-8.2773915459857	-11.623614873607	-6.53269788503853	-19.8405385627144	-9.7315461060219	-20.3660431526768	-7.87369905436605	-11.6075870577722	-22.1039554897961	-11.165261633743	-9.62909142633846	-6.81886418780335	-6.26581438679391	-7.1232153376977	-21.6203217836031	-21.8398653561802	-18.9425620537951	-8.62967379167916	-8.56935550170398	-8.13123388393945	-20.7467416117986	-7.41608556621808	-11.9563008176876	-15.8954913735227	-8.93331415404334	-12.3616652800899	-11.3779731127314	-8.90686165669381	-8.14769671427744	-7.34428250885023	-9.15336095784909	-15.5646590994239	-8.84242828407246	-8.42924758297343	-8.17005819511291	-6.77121705079526	-6.62150892845186	-13.9303213179769	-12.195125907822	-8.24648842457963	-15.8767921971761	-9.46321129072566	-9.73179864313428	-10.832719027786	-8.42266659425716	-6.67480140689671	-6.73205746474404	-10.7563985777585	-11.6045197953076	-21.2569516177136	-10.9546801720104	-6.62034357423393	-6.47855718736911	-6.44077971483764	-6.68536351677221	-6.50821377931407	-6.84663829387174	-8.86722320048488	-20.840565497511	-7.47273735019738	-7.3247883994915	-17.760917673253	-11.3676639271756	-12.2906709429737	-7.60543766973379	-13.0548481177512	-7.14578331257276	-6.6488087496532	-16.5050331656814	-7.55341633995861	-8.00589985745178	-6.50410243576391	-15.4818967933623	-16.2950435828958	-6.57621480257445	-8.21027786145121	-13.5901574158453	-20.2807219189992	-22.839542328592	-17.5901916075125	-15.8208990842157	-15.8201369803185	-15.968315071459	-19.2589288165762	-21.5179587990372	-21.5179587990372	-21.5179587990372	-19.8435044091372	-16.4013949783988	-16.5492428037118	-17.397666206787	-19.2589288165762	-16.0117173738976	-16.0117173738976	-16.0117173738976	-9.41246658545785	-10.0099732127782	-12.8842777984945	-20.8426140148402	-15.2420500173757	-6.64240154514504	-15.9769137099354	-21.5191312317326	-6.62215004049671	-6.59833287166934	-6.83835743012629	-8.2201500931055	-7.04296142644645	-7.56883413951311	-7.04316089914262	-6.73349619927189	-6.49623853373137	-10.648822253236	-7.55278106792451	-6.59833287166934	-15.9766833339788	-6.72962394316418	-8.41235065143944	-6.77162366733243	-6.74887103237027	-6.75027078531906	-19.3325844954695	-9.74637668233673	-18.7611966336581	-7.66031324032139	-8.92009699866952	-8.53951512298979	-15.1141227372347	-10.0100972427703	-12.582675484741	-10.0213816310512	-19.6704788948318	-8.65152405552592	-6.81305283931663	-8.47694454709784	-14.1465843758547	-19.2551900518251	-14.1467023510162	-22.7140293905879	-8.95260292617736	-9.39871125096233	-21.5179587990372	-6.65632474264113	-18.0460676903127	-19.8871289521668	-12.5458076900205	-8.71253029048368	-10.618804488416	-7.91757887885287	-9.27047144476654	-8.49364652267001	-9.02366369106262	-17.1842481280168	-15.4229272724536	-20.373314559717	-6.43390543082601	-8.89142705917372	-8.38758646889415	-8.15306312580936	-9.05799889275793	-10.2214623676149	-8.01236183916279	-8.79596922487125	-6.555699134938	-10.036180275344	-9.22674608313375	-6.57433295736837	-7.49692489336149	-6.78614028765647	-7.49692489336149	-8.39742650271773	-6.83345068089343	-8.01136462549631	-13.5034777825213	-7.0726038463349	-19.0866253835252	-7.6291525718877	-8.720459996043	-9.11492494280393	-11.5286006354366	-11.8891001617059	-11.8988550030772	-16.0498280643551	-7.90963360957021	-6.9309816933319	-18.943502291018	-22.4320069359915	-11.5112393323335	-7.8788406891978	-6.81886418780335	-6.58565982230306	-15.754671617692	-7.84229839477733	-9.85171710763473	-12.4449802264586	-11.835984990218	-11.7383053033542	-21.7792367814296	-6.93439969224422	-7.33135021684374	-7.28251483257189	-6.50410243576391	-21.5180449532304	-16.0204057693077	-11.2098845007941	-18.120711212494	-6.75368089262244	-7.84742894010458	-8.46088548292344	-21.2848727815039	-13.8595260932108	-22.839542328592	-9.21914924436926	-10.6655787933673	-15.9767796060235	-12.0113191451438	-6.6944433497102	-6.6944433497102	-15.700739787919	-7.04845055994587	-8.52381381536963	-11.0716749899288	-20.0193445745097	-10.5698793722379	-7.75814814160311	-11.3185573314958	-8.60309572813589	-6.79888569999643	-11.5274010290721	-10.4734946130821	-9.1082184118631	-20.6701916484315	-11.7962154001971	-8.85591705408141	-6.7911761673272	-6.7876963898526	-6.94615094357581	-21.576777107392	-7.23428893357797	-6.53269788503853
PFF_Cecum_13	-6.95070501500923	-22.0381056578868	-22.839542328592	-19.9490520773751	-7.01407638497935	-6.59082899049155	-10.8019169954839	-21.6203217836031	-10.3703248112615	-7.03916043494142	-7.02318127268671	-6.82189147256423	-6.86299481503868	-22.839542328592	-12.1713551667878	-6.66327364161582	-6.44447257016085	-20.0329566387791	-6.92899360109909	-7.72925401562877	-13.670341585036	-8.41377063178449	-6.76028508990004	-7.15590412641197	-7.74033322609175	-6.92500681342999	-21.5187343720552	-20.4251240290752	-20.3684131185111	-7.28056478985899	-13.6023691140861	-7.56181096480846	-7.47551110965266	-10.187884624988	-10.0975666184045	-8.18349888264873	-15.5790557849922	-7.73760398396303	-7.29842721994846	-13.1137889299	-15.5790557849922	-6.81539317953706	-14.601676293827	-8.25759780786388	-7.14191702606482	-6.5487094637927	-6.63290864712805	-12.528836412688	-6.83554438817033	-7.63260753392684	-19.6704070778698	-10.8225597811727	-14.498829357538	-22.7140293905879	-14.6668330988675	-9.81182623874987	-10.5059063411059	-10.6349573406893	-6.96194232995138	-13.4394037275391	-12.1412662523967	-6.55126347816625	-19.8405385627144	-10.3629363751766	-20.3660431526768	-12.8088978378405	-9.72196446380576	-22.1039554897961	-9.7876603915282	-8.62998772178801	-6.85415488923055	-6.23152892762272	-7.39432068066922	-21.6203217836031	-21.8398653561802	-18.9425620537951	-7.74549429699877	-8.87153059126299	-8.54388953442707	-20.7467416117986	-7.90826056284224	-11.6978894563122	-15.3776612106684	-8.80056534031869	-11.1609287107208	-11.1600533674885	-11.24809045659	-7.31600826195756	-7.36230013201232	-9.80177568947161	-13.5237392986564	-7.61521767660371	-7.40709916201465	-7.79289287364228	-6.83205812736825	-6.78341773974318	-12.3593567661979	-11.7420137170183	-7.63148327675902	-17.2568474480643	-9.55896337922213	-8.75720537280835	-9.77170687730895	-8.93334529663067	-6.71391980007413	-6.70645416632013	-9.80732365571284	-9.90227901718221	-21.2569516177136	-10.8635851752495	-6.68268006318116	-6.65011684527517	-6.45239496265889	-6.69064411271742	-6.55116967512738	-6.88148066082241	-8.03457858167217	-20.840565497511	-7.62217459753451	-7.67500087664429	-17.760917673253	-10.6241078751922	-11.8512073910919	-12.2346076754869	-10.8400928888198	-7.05789759547327	-6.78375999737455	-16.5050331656814	-7.77635950536082	-7.73258269473444	-6.64534556197297	-17.1641126471846	-15.9260739375854	-6.62433967760588	-7.46106957014882	-12.7871612712697	-20.2807219189992	-22.839542328592	-14.1992424085503	-12.4764485910611	-12.4735971138376	-15.1449106992715	-19.2589288165762	-21.5179587990372	-21.5179587990372	-21.5179587990372	-19.8435044091372	-13.0392151839845	-15.7264052615551	-14.0079110836544	-19.2589288165762	-12.6583102867714	-12.6583102867714	-12.6583102867714	-10.0608400959437	-8.85155741880197	-13.3612389492474	-20.8426140148402	-12.6224625126034	-6.68243661351095	-13.3414767630361	-21.5191312317326	-6.66574262329384	-6.68476434274923	-6.86985924169391	-8.15246713032742	-6.98897961723678	-7.20026978257363	-7.22585285413027	-6.78678665094789	-6.69708689028157	-10.145091340976	-7.76705337487518	-6.68476434274923	-13.3407742457691	-6.85574503559854	-8.47364924094519	-6.83443437945601	-6.80898954459046	-6.81404717700925	-19.3325844954695	-8.76137920965558	-18.7611966336581	-7.99255927882667	-9.86130386294598	-7.99443470234938	-12.5000928775633	-9.76447966072845	-10.6507018065138	-10.0444592506915	-19.6704788948318	-8.74975822879519	-6.84881078799916	-7.73506825003191	-11.4349065149474	-19.2551900518251	-11.436644731069	-22.7140293905879	-7.52185662975244	-7.82151004645732	-21.5179587990372	-6.64789300023083	-13.0286878899993	-15.0796426978154	-13.5571272723103	-7.63908304500628	-11.3519279602602	-7.52454996511186	-8.40483655713077	-7.66562999756102	-9.20981198375999	-13.99714378371	-14.1240460242644	-20.373314559717	-6.44659655442103	-8.82776034559744	-8.39861958062309	-8.09429936921689	-9.04974530333907	-17.7340712665434	-7.69194373061622	-8.68209049729433	-6.6228666783479	-17.2228587849757	-10.3661459482289	-6.63599504187049	-7.35566060259491	-6.83242370899549	-7.35566060259491	-8.32071521645829	-6.82482428975525	-8.53711558347005	-11.4294886840263	-7.59905366291037	-19.0866253835252	-8.26555323763722	-8.13140366752738	-8.94897892745601	-11.1932381826022	-11.4900095592968	-11.4942544527271	-13.3754163521089	-8.10207011959093	-7.04044251658032	-18.943502291018	-22.4320069359915	-10.2769907587873	-7.40492491431718	-6.85415488923055	-6.62184904045751	-13.1208264460228	-7.78959848026337	-10.526061479717	-10.2982940074242	-10.9244705137952	-10.4534410331912	-21.7792367814296	-7.11279942482027	-7.74812599011492	-7.70368257066383	-6.64534556197297	-21.5180449532304	-14.4808830079461	-10.4981117391963	-14.727089852312	-6.81221811235202	-7.80345277432097	-8.455466853179	-21.2848727815039	-15.3716922161595	-22.839542328592	-11.6729406489923	-9.62298648968711	-13.3414314907227	-10.4574141103738	-6.86676674781397	-6.86676674781397	-13.0687297344196	-7.1283278963541	-7.36322916353287	-9.9750197639818	-20.0193445745097	-10.1910006006888	-7.37439536591067	-10.2953740822631	-8.91165661051044	-6.80875242357727	-10.3674297830608	-9.36766981259576	-8.14705795182614	-20.6701916484315	-10.7018895614398	-7.95117662926971	-6.75366667398252	-6.83329906623578	-7.03638250878653	-21.576777107392	-7.68356041532967	-6.55126347816625
PFF_Cecum_14	-7.02855639361228	-22.0381056578868	-22.839542328592	-19.9490520773751	-6.74139516258608	-6.59702289578779	-10.8373163024161	-21.6203217836031	-10.7042531145083	-7.25545080677784	-7.26945328974164	-7.24913502025459	-6.95375302466184	-22.839542328592	-13.5150079283009	-6.94020691477461	-6.60328498345898	-20.0329566387791	-6.86761957364527	-8.37562299552041	-13.6601820828932	-8.09183415994721	-7.19630906628039	-7.11910658821579	-7.01794043833191	-7.30479274724261	-21.5187343720552	-20.4251240290752	-20.3684131185111	-6.94965973124448	-14.9699999792451	-7.60650569230447	-7.94165984332435	-11.4011552987398	-10.9373745142028	-8.82958563685217	-15.8859864558952	-8.31647157674655	-6.82013318525793	-13.9041192870544	-15.8859864558952	-6.84668295871213	-17.151962995322	-8.90758635923406	-7.55342162717001	-6.75342182847605	-6.59951765308023	-14.159341219225	-6.64002989614813	-7.69453549549904	-19.6704070778698	-11.1348552723641	-14.7604495046953	-22.7140293905879	-15.7043811017254	-8.2804517791549	-10.37915103989	-11.3872763958755	-7.38618003118704	-13.820869140836	-12.2234176345437	-6.85302457293005	-19.8405385627144	-8.18273796040991	-20.3660431526768	-13.1876382063371	-11.2136192229456	-22.1039554897961	-9.62677021448537	-9.08895012897175	-7.2021530862208	-6.35427672357828	-7.24159386369123	-21.6203217836031	-21.8398653561802	-18.9425620537951	-8.09768681891936	-7.5883589537249	-7.2276180671091	-19.7467416117986	-7.23961296515172	-11.8608631243651	-15.1262305891857	-9.192197631201	-11.3678592292757	-11.5241995066417	-11.5665454476486	-7.62099194666508	-7.15633793459883	-8.13551232628329	-13.4353163590414	-8.29443457274695	-7.92084711374022	-7.64478978220932	-6.74566852148598	-6.69505998425924	-13.320173115955	-11.7676323877303	-7.36562659200537	-17.0101800611361	-9.5316160380316	-9.206498127159	-9.99774083566165	-7.35447753677808	-6.70206412278379	-6.90969493558208	-10.1444811308475	-11.3618495776458	-21.2569516177136	-10.4470262408476	-6.69858204812558	-6.62613816076632	-6.77267846420064	-7.02016513373679	-6.85347602268959	-7.13527989236067	-8.42933971738645	-20.840565497511	-8.12189217262773	-8.17927369062902	-14.940691305279	-10.920501465501	-13.289066919142	-12.6129692400018	-12.1875706791	-6.67600518160305	-7.16075153727932	-16.5050331656814	-8.4286422359881	-7.62081506393031	-6.57641906564622	-17.1641126471846	-16.4779442833493	-6.60368889156093	-7.73158731113957	-13.7857061710442	-20.2807219189992	-22.839542328592	-16.4707172448517	-14.7033563550436	-14.7023346675153	-15.3584991220357	-19.2589288165762	-21.5179587990372	-21.5179587990372	-21.5179587990372	-19.8435044091372	-15.2819892878516	-15.939447151637	-16.278334831563	-19.2589288165762	-14.8935474026541	-14.8935474026541	-14.8935474026541	-8.09536902070977	-9.48164758702174	-14.3937452817816	-20.8426140148402	-13.9743294789204	-6.65457417941063	-14.7079746284935	-21.5191312317326	-6.55635210395837	-6.53763652870944	-6.82866526360182	-7.29316589302566	-6.67731330653198	-7.6407874891422	-7.14258095717745	-7.19357388626919	-6.51946909172892	-10.3805766287396	-8.41781853343794	-6.53763652870944	-14.7072549727342	-6.8088688023387	-8.9448648351353	-6.74640118251289	-6.74494229284019	-6.71920381842681	-18.3325844954695	-9.21378977267835	-17.0698593133018	-7.07181463928346	-10.3845518649652	-8.50258158458234	-13.8519623239495	-9.49054031626832	-12.2281151816418	-10.182120893401	-19.6704788948318	-9.23992143551544	-6.81052790180973	-8.30046305602384	-11.0569905346426	-19.2551900518251	-11.060098304807	-22.7140293905879	-8.2097574070153	-8.63653094126572	-21.5179587990372	-6.8738785141116	-13.4947389836767	-14.5305883894739	-13.6407313681649	-8.11057947767254	-11.47169118127	-8.21657344100423	-8.94832155081349	-8.17536373058026	-9.03157637811508	-14.2806813211224	-14.4856621353327	-20.373314559717	-6.70421350845008	-7.74080863168143	-7.46357959935243	-7.25475830102136	-7.87078387800426	-17.7340712665434	-7.39464607502949	-7.72904164761026	-6.50696542929996	-17.2228587849757	-10.3615519031128	-6.59834372320019	-6.7763012523376	-6.73286296435087	-6.7763012523376	-7.40626601459438	-6.62461353472386	-7.07209701607934	-12.4041662635598	-8.21964729451727	-19.0866253835252	-8.39808104110086	-8.35943009797951	-8.29045898642686	-11.3932647866665	-11.6882456161185	-11.6921018220744	-12.6961929882199	-7.38566473492337	-7.25789804849541	-18.943502291018	-22.4320069359915	-10.9856695340459	-8.07381129203793	-7.2021530862208	-6.60130844037424	-14.4857905647713	-7.10826645100084	-8.41501107468551	-11.9494682595805	-11.2796573066153	-10.7313913549061	-21.7792367814296	-6.98501641039429	-7.319788121467	-7.33479773966408	-6.57641906564622	-21.5180449532304	-15.3806183150759	-10.7224200770726	-14.8705880127067	-6.62078937740544	-7.07700568535325	-7.49932065013372	-21.2848727815039	-15.7580445040345	-22.839542328592	-12.0099809112675	-10.3046464172299	-14.7074760970293	-10.6445658079936	-6.76767030931391	-6.76767030931391	-14.433137492052	-7.48227509005103	-7.88733157412102	-10.6981747746252	-20.0193445745097	-11.7587347886112	-7.97503062021616	-10.4157554326512	-9.43588388368123	-6.90450334987823	-10.8140466920859	-9.80450302635642	-8.70915250440849	-20.6701916484315	-11.459720284636	-8.43584056950322	-6.82931963412438	-6.82378048230997	-7.45241119262947	-21.576777107392	-7.18760667368215	-6.85302457293005
