feature	X1CMET2.PWY	X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	AEROBACTINSYN.PWY	ALL.CHORISMATE.PWY	ANAEROFRUCAT.PWY	ANAGLYCOLYSIS.PWY	ARG.POLYAMINE.SYN	ARGDEG.PWY	ARGORNPROST.PWY	ARGSYN.PWY	ARGSYNBSUB.PWY	ARO.PWY	ASPASN.PWY	AST.PWY	BIOTIN.BIOSYNTHESIS.PWY	BRANCHED.CHAIN.AA.SYN.PWY	CALVIN.PWY	CENTFERM.PWY	COA.PWY	COBALSYN.PWY	CODH.PWY	COLANSYN.PWY	COMPLETE.ARO.PWY	DAPLYSINESYN.PWY	DENOVOPURINE2.PWY	DTDPRHAMSYN.PWY	ECASYN.PWY	ENTBACSYN.PWY	FAO.PWY	FASYN.ELONG.PWY	FASYN.INITIAL.PWY	FERMENTATION.PWY	FOLSYN.PWY	FUC.RHAMCAT.PWY	FUCCAT.PWY	GALACT.GLUCUROCAT.PWY	GALACTARDEG.PWY	GALACTUROCAT.PWY	GLCMANNANAUT.PWY	GLUCARDEG.PWY	GLUCARGALACTSUPER.PWY	GLUCONEO.PWY	GLUCOSE1PMETAB.PWY	GLUCUROCAT.PWY	GLUTORN.PWY	GLYCOCAT.PWY	GLYCOGENSYNTH.PWY	GLYCOL.GLYOXDEG.PWY	GLYCOLYSIS	GLYCOLYSIS.E.D	GLYCOLYSIS.TCA.GLYOX.BYPASS	GLYOXYLATE.BYPASS	GOLPDLCAT.PWY	HCAMHPDEG.PWY	HEME.BIOSYNTHESIS.II	HEMESYN2.PWY	HEXITOLDEGSUPER.PWY	HISDEG.PWY	HISTSYN.PWY	HOMOSER.METSYN.PWY	HSERMETANA.PWY	ILEUSYN.PWY	KDO.NAGLIPASYN.PWY	LACTOSECAT.PWY	LEU.DEG2.PWY	MET.SAM.PWY	METH.ACETATE.PWY	METHGLYUT.PWY	NAD.BIOSYNTHESIS.II	NAGLIPASYN.PWY	NONMEVIPP.PWY	NONOXIPENT.PWY	OANTIGEN.PWY	ORNARGDEG.PWY	ORNDEG.PWY	P105.PWY	P108.PWY	P122.PWY	P124.PWY	P125.PWY	P161.PWY	P162.PWY	P163.PWY	P164.PWY	P23.PWY	P341.PWY	P4.PWY	P42.PWY	P441.PWY	P461.PWY	P562.PWY	PANTO.PWY	PANTOSYN.PWY	PENTOSE.P.PWY	PEPTIDOGLYCANSYN.PWY	PHOSLIPSYN.PWY	POLYAMINSYN3.PWY	POLYAMSYN.PWY	POLYISOPRENSYN.PWY	PPGPPMET.PWY	PRPP.PWY	PWY.1269	PWY.1861	PWY.2941	PWY.2942	PWY.3001	PWY.3781	PWY.4984	PWY.5005	PWY.5022	PWY.5097	PWY.5100	PWY.5101	PWY.5103	PWY.5104	PWY.5121	PWY.5154	PWY.5177	PWY.5188	PWY.5189	PWY.5265	PWY.5304	PWY.5345	PWY.5347	PWY.5384	PWY.5484	PWY.5505	PWY.5507	PWY.5509	PWY.5659	PWY.5667	PWY.5676	PWY.5677	PWY.5686	PWY.5695	PWY.5705	PWY.5741	PWY.5747	PWY.5837	PWY.5838	PWY.5840	PWY.5845	PWY.5850	PWY.5855	PWY.5856	PWY.5857	PWY.5860	PWY.5861	PWY.5862	PWY.5863	PWY.5896	PWY.5897	PWY.5898	PWY.5899	PWY.5910	PWY.5913	PWY.5918	PWY.5920	PWY.5971	PWY.5973	PWY.5989	PWY.6071	PWY.6121	PWY.6122	PWY.6123	PWY.6125	PWY.6126	PWY.6147	PWY.6151	PWY.6163	PWY.621	PWY.6263	PWY.6269	PWY.6277	PWY.6282	PWY.6317	PWY.6353	PWY.6385	PWY.6386	PWY.6387	PWY.6396	PWY.6467	PWY.6470	PWY.6471	PWY.6478	PWY.6507	PWY.6519	PWY.6545	PWY.6572	PWY.6588	PWY.6590	PWY.6608	PWY.6609	PWY.6612	PWY.6628	PWY.6629	PWY.6630	PWY.6690	PWY.6700	PWY.6703	PWY.6708	PWY.6737	PWY.6749	PWY.6876	PWY.6891	PWY.6892	PWY.6895	PWY.6897	PWY.6901	PWY.6969	PWY.7003	PWY.7013	PWY.7090	PWY.7094	PWY.7111	PWY.7184	PWY.7187	PWY.7196	PWY.7197	PWY.7198	PWY.7199	PWY.7200	PWY.7208	PWY.7210	PWY.7211	PWY.7219	PWY.7220	PWY.7221	PWY.7222	PWY.7228	PWY.7229	PWY.7234	PWY.7237	PWY.7242	PWY.7254	PWY.7315	PWY.7323	PWY.7328	PWY.7332	PWY.7371	PWY.7374	PWY.7377	PWY.7392	PWY.7400	PWY.7431	PWY.7446	PWY.7456	PWY.7539	PWY.7560	PWY.7663	PWY.7664	PWY.841	PWY.922	PWY0.1061	PWY0.1241	PWY0.1261	PWY0.1277	PWY0.1296	PWY0.1297	PWY0.1298	PWY0.1319	PWY0.1338	PWY0.1415	PWY0.1479	PWY0.1533	PWY0.1586	PWY0.162	PWY0.166	PWY0.321	PWY0.41	PWY0.42	PWY0.781	PWY0.845	PWY0.862	PWY490.3	PWY4FS.7	PWY4FS.8	PWYG.321	PYRIDNUCSAL.PWY	PYRIDNUCSYN.PWY	PYRIDOXSYN.PWY	REDCITCYC	RHAMCAT.PWY	RIBOSYN2.PWY	RUMP.PWY	SALVADEHYPOX.PWY	SER.GLYSYN.PWY	SO4ASSIM.PWY	SULFATE.CYS.PWY	TCA	TCA.GLYOX.BYPASS	TEICHOICACID.PWY	THISYN.PWY	THRESYN.PWY	TRNA.CHARGING.PWY	TRPSYN.PWY	UBISYN.PWY	UDPNAGSYN.PWY	VALSYN.PWY
PFF_Cecum_11	21603.2532	0	0	0	20950.9792	27862.2584	2113.2618	0	2937.4796	19792.9428	19716.3902	22698.0572	22077.4644	0	691.8004	26163.3976	30230.8558	118.7716	20811.5986	11131.1396	261.3846	7827.2773	23655.9023	17943.3954	13302.2804	20802.8673	0	0	51.3247	18063.2838	258.4677	13580.0007	12250.4902	1947.2539	1792.3438	8770.6505	125.7797	12518.7926	18268.6446	247.7535	125.7797	23749.8875	3.3398	8294.2473	17796.4377	27123.0735	26505.7856	625.3895	24030.8652	10622.2607	22.4037	876.0207	273.5835	0	616.3097	3496.1891	1902.5392	2663.2485	20814.8088	1859.7115	828.9499	28572.6966	0	2396.0905	62.4929	2793.7358	731.9941	0	2759.9989	7238.5996	22629.3476	34809.3812	16842.0966	0	0	0	13818.204	7581.9207	9587.2716	90.6665	10191.7429	978.1914	158.0748	4985.0735	1585.9424	3391.2751	5400.1582	17327.0975	13946.2206	3564.3958	180.637	11180.9754	13449.1186	12362.8619	23253.4537	23705.1401	489.7355	1121.1952	13752.7614	416.7378	4512.4335	6697.264	6137.1597	6370.9483	25146.905	25406.4783	2195.0925	2975.5237	0	1434.2816	25774.4892	27502.8117	30598.6737	25639.3375	29052.9129	22267.9031	11180.4879	67.773	10670.8618	9832.0626	57.1503	1138	668.8904	3961.3008	790.5286	20947.6224	22177.7952	0	10874.14	14218.378	26555.5748	376.4088	236.8653	26475.9467	15963.6657	277.4827	43.9607	0	9.6449	32.9894	32.9936	32.7287	0	128.852	128.852	128.852	0	22.015	21.8408	11.022	0	28.8798	28.8798	28.8798	3027.2885	6278.2431	1416.1727	124.1365	509.0167	25798.9697	309.7066	0	26284.5637	26084.5922	22453.3324	10167.8831	20757.7787	15192.9289	16173.5433	23683.7187	25816.585	2151.4959	10930.5492	26084.5922	309.7867	22066.7029	6447.1184	23233.8009	23587.3037	23547.9613	224.3663	6624	11.9891	11676.531	3414.4868	12111.6592	552.3678	2825.9395	969.9643	5033.629	152.5143	5278.7098	22513.3841	9809.1426	1937.6488	0	1931.4389	0	12042.5818	8982.4267	128.852	25346.5499	624.6544	33.9699	381.4286	11785.4429	1665.4409	11006.8214	10115.6115	13678.7276	6182.4363	526.9476	110.3794	0	30381.7175	6637.4193	9087.3495	10751.0085	5905.6329	24.4333	15210.9368	7716.0284	26613.6561	34.8235	2638.9896	26624.6499	16043.9594	23106.1553	16043.9594	9104.9848	23214.3236	8340.5662	650.25	13628.6432	122.4219	9739.1662	10440.8791	5191.4618	525.1326	766.7828	721.8373	112.0417	10807.2682	19793.4227	0	0	3636.969	12874.0519	22629.3476	26942.3478	360.6751	12888.4416	2209.9198	429.9769	938.8988	5032.0803	0	17898.871	11415.7665	11773.8368	26555.5748	0	265.0807	1465.5403	176.3086	20354.864	12912.3036	8697.6927	0	52.6871	0	4549.4357	3937.2587	309.6098	2834.9271	22163.2735	22163.2735	374.0565	19005.6222	13611.8481	3107.5287	8.7476	2281.8559	13584.0565	4169.214	4563.0783	24412.3185	2116.3115	4218.8352	9917.1993	11.2106	1689.7367	10651.2416	24616.0614	23352.9197	19375.9537	124.1825	15070.6095	28572.6966
PFF_Cecum_12	22676.5007	0	0	0	20520.5931	28572.116	1116.5312	0	1052.0961	22245.0561	22693.4926	24594.5354	23224.2416	0	96.6676	26818.0138	30222.3737	0	23123.6945	16385.5748	82.8486	7255.8679	25746.2815	20952.1512	12731.2804	21558.0882	0	0	0	14436.3913	34.9721	12008.098	9865.3686	2101.2	2266.5209	16661.6984	0	18579.9935	24424.7936	134.8039	0	21512.1953	8.6585	17121.4661	20043.3103	29266.3168	28757.6119	192.059	23176.3125	11578.0157	0	786.5908	0	0	145.2221	4282.1293	1025.051	1032.021	21222.097	8720.9669	857.5334	29226.0258	0	3182.8817	0	11536.875	867.1134	0	1178.2274	3417.1373	23967.6317	35164.9255	19409.1402	0	0	0	6831.5164	7123.1933	9650.7814	0	15843.2244	680.9302	44.3903	5534.9316	514.1333	1016.7088	5637.3533	9541.2807	16651.695	4751.9468	55.8314	5894.8347	7849.6703	9394.533	24772.4146	27481.1546	173.3258	577.0442	8909.7887	44.9694	3833.5164	3182.3246	1483.6601	7885.5591	26484.5343	25454.0299	1564.2608	868.9589	0	1363.3911	27503.3618	30343.6442	31148.6974	26291.3465	29726.256	23510.6309	5794.3886	0	15233.1489	16878.2245	0	1024	540.0664	13894.4996	317.9852	19107.8868	26966.0236	0	14404.656	10526.6887	29811.0897	59.1279	33.652	28357.6257	9136.2478	219.4132	0	0	13.713	46.7458	46.7705	42.2052	0	0	0	0	0	31.2605	28.2156	15.6707	0	40.9544	40.9544	40.9544	3970.7542	2624.2523	357.8934	0	69.8222	27086.0497	41.9544	0	27468.9451	27926.1884	23645.9666	9073.9427	20519.4224	14251.5359	20516.5855	25428.6584	29974.0289	1685.3607	14411.0003	27926.1884	41.9611	25497.0017	7942.1466	24765.4336	25159.1035	25134.7051	0	3150.33	0	13375.9217	5585.8725	7272.0621	76.2963	2624.0267	441.1081	2603.5823	0	6728.8296	24064.3709	7594.3953	149.1975	0	149.1853	0	5461.4223	4008.7943	0	26825.9043	9.9977	0	452.5258	6450.2244	1720.7949	11191.2615	4381.4494	7506.9825	5198.9344	0	61.5948	0	31297.4717	5697.988	8079.6521	9505.8558	5076.6639	2266.4232	10479.644	6087.7555	28763.7627	2577.0122	4516.2757	28394.6394	14979.8861	24517.4895	14979.8861	8024.7316	23726.5258	10486.8902	233	20102.1206	0	13667.9699	6414.8683	4880.2488	915.9108	713.3982	708.5908	39.8867	11253.0645	22175.5495	0	0	926.9994	11495.8318	23967.6317	28172.5807	48.9417	11790.7309	2928.5013	485.2834	740.1526	792.0011	0	22123.0739	16801.6315	17380.104	29811.0897	0	40.7085	1142.3424	0	25075.3642	11748.8749	7679.403	0	182.0433	0	4540.1199	1665.8989	41.9583	655.4513	26126.3973	26126.3973	50.8059	20441.4989	7351.6385	1257.1917	0	1780.1518	12498.9197	1059.455	6958.5365	24301.845	916.6727	1903.1444	4902.988	0	760.8396	5839.9766	24432.0578	24491.059	21943.6057	0	17970.8994	29226.0258
PFF_Cecum_13	18984.8591	0	0	0	18168.9862	24363.5661	1315.4582	0	1774.1864	17855.8136	18054.6823	20757.9336	20174.8716	0	509.1375	23170.3633	26964.8823	0	19272.7268	11067.2769	180.1338	6886.2176	21663.5431	16467.8268	10982.611	19326.0593	0	0	0	15104.6161	188.8239	12429.2853	13195.4742	2013.3497	2143.4218	8077.9181	47.975	11003.4072	14918.7544	264.9319	47.975	20851.6439	94.4573	7673.4991	16628.2608	25085.3461	23663.2078	397.3951	20562.4179	11834.0736	0	1296.77	101.4368	0	90.2862	2612.9077	1615.0469	1476.8518	18837.5583	211.4046	519.8676	25040.9766	0	1783.2958	0	327.2771	2780.8346	0	2657.0438	5927.7914	20298.87	31253.665	13959.368	0	0	0	10943.3922	5013.9646	6292.3236	0	9775.8479	706.9073	55.1621	5266.7649	1025.6608	1026.2833	965.5293	14738.054	14272.6594	2631.1741	199.4008	11977.5815	13836.2707	10589.6979	20612.1669	21318.9527	446.9315	685.6141	11843.2992	14.9951	3113.4606	5427.4594	2686.5888	4803.6702	22371.0738	22487.1393	2621.0752	2454.1159	0	1260.4136	22860.7739	23382.6341	26817.2136	22734.9242	25042.6048	19918.0118	8956.306	0	11919.9626	11491.3909	0	1488	635.637	487.2975	1281.1057	17625.4087	21313.8957	0	10711.7545	11041.7712	23460.0932	0	37.7183	23804.175	13328.2257	332.2454	0	0	124.8476	412.0907	412.906	64.8195	0	0	0	0	0	278.9865	43.317	142.5531	0	363.2846	363.2846	363.2846	2198.6871	5083.8624	223.1744	0	372.4245	22864.6319	226.2525	0	23130.7442	22827.7705	20079.1064	8253.5528	18487.8145	15969.1168	15688.4351	21269.2278	22633.6211	2073.9643	10781.0742	22827.7705	226.3627	20276.5088	6606.2573	20578.2447	20944.403	20871.1071	0	5411.78	0	9220.9994	2524.8165	9209.0204	405.392	2700.0811	1460.8222	2223.794	0	5455.5482	20374.2015	11022.7642	848.2585	0	847.2371	0	12778.3156	10381.7112	0	23418.7051	281.0297	67.8193	194.8391	11781.0756	898.4776	12754.4823	6928.9937	11566.275	3965.9608	143.621	131.5275	0	26925.2129	5168.4155	6958.9171	8593.1259	4431.3218	0	11357.2266	5717.5295	23828.4916	0	1779.3329	23612.6386	14338.496	20606.9444	14338.496	7345.0239	20715.7782	6321.9377	851.45	12112.5334	0	7631.3017	8374.9393	4751.8967	1002.9462	816.4706	814.0718	220.992	8546.9654	17839.9527	0	0	1892.7602	13857.1387	20298.87	23845.3055	263.6427	10613.9071	1592.6408	1865.0165	1208.3278	1674.861	0	16967.275	10923.448	11265.1907	23460.0932	0	102.7065	1623.7963	86.5929	20897.5845	10512.4689	6690.0433	0	55.3908	0	719.2383	2978.3141	226.2596	1670.2549	20122.1932	20122.1932	273.337	16785.6268	14263.4714	2333.4469	0	2009.0059	14153.5008	1868.795	4876.4315	20947.8457	1777.7502	3554.9089	8284.5564	0	1409.9	9489.327	21763.1537	20594.4449	17890.2283	0	11423.4141	25040.9766
PFF_Cecum_14	25266.8885	0	0	0	30831.589	34076.6027	1803.021	0	1977.2282	21589.8557	21381.3229	21684.5783	26611.5286	0	281.7963	26862.5729	33929.0121	0	28248.707	9932.1738	254.82	12091.3074	22493.3001	23729.7651	25453.4986	20863.9405	0	0	0	26687.1395	102.7872	16926.6763	13417.7667	1219.743	1682.2102	7250.8336	54.4753	10347.8628	29193.9864	215.1796	54.4753	28661.6457	22.6518	6869.2193	17561.0947	30575.6375	34017.7272	180.29	33075.7647	15924.73	0	1467.0085	118.8557	0	61.7829	10609.4703	2476.9787	1231.5337	19719.5192	227.9617	689.831	28535.935	0	11352.9439	0	353.5765	1389.0642	0	4172.6453	6057.7514	22402.3693	40320.8956	21798.2232	0	0	0	12042.3553	17140.9308	22010.4149	3.7497	21828.1739	886.916	92.2378	5639.3734	1248.2209	1120.0266	1087.6294	16757.5642	23125.2101	11730.7242	297.8001	10507.1386	13612.7382	16483.4088	30740.3989	31837.8833	322.5421	946.1233	20002.4652	24.991	4457.1344	5583.7501	3226.5484	20157.6418	31683.6882	27436.7476	2914.506	1253.4313	0	2363.1419	31760.252	33395.7901	30170.2352	25414.2785	28527.0069	23465.2286	9569.1633	0	11841.9957	11380.2379	104.8967	1702	329.572	526.5941	707.1861	32261.1804	23054.5718	0	9573.7907	16759.6189	34566.759	0	36.1412	33919.5144	15520.9525	233.5861	0	0	36.3227	123.6536	123.7412	78.5216	0	0	0	0	0	82.7982	52.4936	41.5041	0	108.3811	108.3811	108.3811	12061.7178	4614.214	153.253	0	204.9584	32743.9922	123.2584	0	35050.9198	35508.5852	29021.8431	21032.7649	32231.9417	16529.2002	23346.7778	22535.9852	35958.5617	2474.5323	9645.8874	35508.5852	123.3199	29422.8216	6693.9959	30724.7916	30755.877	31309.5026	9.9931	5555.6	23.9783	24520.5233	2467.7233	9095.4872	223.1012	4585.8596	687.5885	2839.4502	0	5455.8768	29389.0048	10463.3248	1548.3611	0	1545.0293	0	11142.2995	8289.0201	0	28126.4192	285.7833	139.3847	258.2788	11935.2181	1161.542	11089.7817	6677.9762	11411.1222	6303.5132	165.7466	143.7935	0	31636.5197	15422.0631	18689.459	21600.2215	14093.4081	0	19604.1397	15548.3637	36271.5646	0	2507.3799	34045.4189	30094.569	31014.4694	30094.569	19446.8757	33431.1011	24515.7244	608.6	11066.1786	0	9778.7595	10044.2811	10536.1327	1226.4324	999.6444	996.976	497.0764	19726.5638	21553.2639	0	0	1626.8294	12243.3055	22402.3693	33975.5279	143.7807	23908.7376	9664.6764	834.0838	1326.9143	1940.3826	0	26041.0568	20648.2038	20434.4961	34566.759	0	77.3269	1952.4863	110.1197	33519.8346	24432.4531	18232.1381	0	59.527	0	799.8224	2608.2571	123.301	2060.746	30275.1498	30275.1498	149.1251	18448.8299	13932.6804	1985.5762	0	951.9764	13110.9642	2414.9228	4762.9276	27535.6575	1832.3382	3688.9992	7882.0997	0	1171.2201	9526.1412	29008.6825	29120.2739	18834.7021	0	22629.3906	28535.935
PFF_Cecum_15	23050.9539	0	0	0	22111.0898	29370.4125	1934.0059	0	2563.7052	22234.6493	22559.0124	24747.9197	22985.083	0	332.9126	28537.9629	29840.4439	138.5516	23249.7182	15375.1851	200.0891	9611.8675	25995.318	21000.9926	16009.5231	22664.3127	0	0	72.8418	19148.2743	121.6747	17583.5825	15915.7883	4023.4942	4465.5106	13820.8416	85.2123	16686.897	19878.6928	216.9945	85.2123	24361.1172	2106.4044	13860.2191	20441.8089	28638.6133	26877.3693	770.0517	25128.7664	15800.0745	0	1580.36	0	0	447.4092	2738.8299	881.3715	2586.8626	22626.7934	5320.2536	4090.9302	30783.8931	0	1849.7744	75.7816	7517.7022	1576.5934	0	1330.2964	8177.9822	24305.0732	34180.9292	17252.0128	0	0	0	13807.9748	6026.9478	7548.515	0	14889.7842	972.5033	121.5803	7166.4665	680.221	809.3744	9087.0639	17755.6864	19131.4469	3288.1018	154.9649	11995.935	14337.0584	11784.3702	24246.9564	25387.173	998.2939	1016.1399	15335.8652	99.8319	10121.9918	7694.1941	2086.5895	5313.3055	27227.1368	26708.488	3535.46	2940.2487	0	1610.3595	27930.982	27247.5906	32843.6059	27664.008	30739.4048	23788.7898	10741.9545	78.4885	13273.078	13940.8808	0	1742	5451.6194	9825.664	2107.4269	21705.9137	23573.0627	0	13674.4369	15149.3273	28300.9225	444.3477	87.4507	28257.5339	16832.3243	219.3525	56.6132	0	2079.905	4738.482	4803.5036	444.2741	0	113.5479	113.5479	113.5479	0	3678.5447	300.1576	2346.9755	0	4433.4896	4433.4896	4433.4896	2480.1375	10628.4252	1064.1102	145.3053	241.3708	27235.4716	145.9152	0	27712.9756	27696.1135	23798.9669	12696.0658	23666.5845	14877.874	17776.1131	25633.2429	26634.9449	2944.2275	13745.0054	27696.1135	145.9356	23697.1953	11423.5514	24087.8389	24252.9826	24495.9205	0	7626.07	0	10011.9761	6420.2404	11785.8858	263.5043	3961.2675	797.2172	3486.1708	177.8767	11232.7791	23866.0353	13419.7161	587.4338	0	586.9908	0	11713.9531	9085.3838	113.5479	26765.4261	287.7967	0	208.596	10242.0627	972.6146	13367.9546	9625.0817	16499.7503	4699.9782	0	169.4996	45.4029	33147.4679	8253.386	10599.0484	13332.0104	7373.6694	3416.8634	13274.6793	8590.6969	28156.0393	3890.419	6933.5484	28175.454	19504.8207	24867.425	19504.8207	11401.7494	25925.7614	6908.7324	486.4	18606.3134	0	11796.2504	10855.0419	5860.2694	2277.8909	1167.932	1151.8331	0	11419.1969	22192.1337	0	0	2717.4342	14305.0527	24305.0732	28421.0901	170.102	15466.7351	1793.4496	3797.044	2990.7831	2685.3991	0	18944.7883	15513.0852	16034.1465	28300.9225	0	156.9906	2250.9905	0	18744.089	15727.0411	10175.9452	0	47.1358	0	7913.0356	6418.2662	145.899	1004.3214	23773.3868	23773.3868	176.6404	19475.5848	12860.5228	5123.2224	0	3271.3254	16160.9008	1494.8227	10525.2267	23828.4573	4017.1344	7204.3147	13581.4056	0	1662.7011	11249.5564	25124.7922	24520.6245	22475.7079	109.1504	15101.5984	30783.8931
PFF_Cecum_16	19459.8128	0	0	0	24304.9129	26585.1294	2935.0779	0	2134.6469	16274.1705	16173.3668	16314.9729	20925.3498	0	673.9363	21380.2053	27070.2106	93.455	21157.4862	7327.3372	105.7243	10599.1515	17054.3081	18042.9628	20522.8362	16966.9653	0	0	40.4582	21424.5746	255.0514	13861.9426	13389.0312	1752.9994	1752.6008	5068.8615	134.555	6720.7007	22173.6601	134.555	134.555	22300.0697	83.1962	4943.4353	13426.7213	22988.5773	25682.2621	626.4378	25978.209	16297.8261	0	2200.5531	282.8071	0	193.1858	8110.1826	2908.6721	3191.9328	14830.3773	794.0077	992.2936	23186.1967	0	8652.6032	52.766	1218.5379	2194.1229	0	2167.3764	5857.2332	17234.887	30778.4113	17026.0392	0	0	0	10398.6873	13266.0434	16795.84	654.5091	16516.9923	1369.7872	196.8694	3750.2555	450.0229	1802.9926	3044.4497	14055.1811	21432.4982	12513.059	426.3711	8775.0924	11013.5683	14129.9859	23435.5497	24062.8594	564.7248	1628.7669	16108.6719	24.9879	4763.2244	5683.6881	5708.8042	15581.6821	24560.0039	21407.532	4461.4121	2267.0195	0	2425.526	24534.7933	25219.3553	24261.5159	19973.031	22817.1565	18009.615	8317.605	53.2472	9059.0822	8544.7334	0	2636	1416.5922	1772.6529	961.1661	25456.7113	15866.8368	0	6666.1708	13780.3605	26152.0347	492.8076	324.245	25793.9601	13160.7403	141.4971	38.7073	0	106.3638	355.9788	356.6406	98.6697	0	985.2429	985.2429	985.2429	0	240.8337	66.0469	121.474	0	313.1704	313.1704	313.1704	9359.1808	5851.5777	467.9232	94.2262	505.3031	25183.7192	305.5574	0	26948.3246	27170.4369	22411.8073	17663.7069	25426.1753	11863.4976	16521.101	17285.3949	26959.4536	3260.9574	6742.2224	27170.4369	305.869	22292.9605	5475.5825	23420.621	23438.3478	23860.536	1528.5102	5429.44	0	18238.002	2922.8239	6885.3444	539.4638	4958.3745	858.6621	1941.1012	120.0517	3874.6124	22379.5176	10959.762	1082.7269	0	1080.4331	0	9197.1853	7090.3124	985.2429	21271.1128	424.6817	0	252.3601	8700.6188	1123.5173	8112.4455	8833.2437	10336.5048	4395.7678	318.7632	86.0475	0	25820.6151	13071.1922	15142.8579	17698.7721	11893.2538	0	15133.0024	12742.2106	27606.4987	0	2748.5594	25976.8766	25090.7398	24461.8442	25090.7398	16451.747	26136.8368	18737.0299	1182.5	7540.6572	0	7760.8594	9049.1394	9731.2972	839.8034	1480.6516	1477.9838	0	15631.791	16249.898	45.2821	0	2740.7712	9831.9604	17234.887	26219.2609	356.1071	19535.1517	7517.6158	1431.3607	2116.8699	2988.4747	0	19265.9401	15366.1424	15119.3519	26152.0347	0	39.114	2082.0245	194.4326	23450.2494	19813.6633	14863.7995	0	0	0	2394.8433	3558.0479	305.7051	2238.4437	22852.0887	22852.0887	369.1939	13917.2232	11056.9794	2685.6378	52.3893	1687.5351	10959.8019	4270.9869	4094.7131	22353.5098	3144.6072	5732.5927	8070.0306	0	4037.3475	8283.3649	22709.8978	22244.6899	15503.9864	963.1769	17464.0186	23186.1967
PFF_Cecum_17	40842.1021	0	0	0	48371.4283	55466.7716	5091.112	0	4149.8229	35676.0536	35442.1797	37559.4823	42753.1122	0	1081.6914	43039.8128	56341.5608	0	44196.5139	14606.4129	130.8033	19031.9311	39287.2415	36540.5474	35213.6748	36456.3868	0	0	0	36443.4355	411.6342	25701.6876	23006.9292	2760.7751	2457.6895	10294.0891	54.5569	13649.8798	41976.758	371.1149	54.5569	44394.2357	1065.1965	10238.6271	29363.955	47094.7312	51235.785	792.2927	53063.3596	16027.158	0	960.5016	1468.0771	0	342.3953	7275.0431	1534.7138	3762.3896	32582.5772	3367.0308	4473.4789	45564.9492	0	12889.933	0	5091.4441	624.0553	0	1375.5001	9165.7977	39083.2433	64767.4535	36333.2128	0	0	0	18763.8795	24079.6641	31331.2737	79.3952	29334.0692	1103.229	322.5159	7097.7004	10096.2959	862.4523	11401.5507	24121.3398	25581.841	10224.3954	120.2783	17500.2443	22383.6055	23465.3253	48405.1883	50628.7213	1631.7119	2771.5643	28962.4141	129.8511	16128.8228	8601.1482	2342.781	25529.5657	48736.554	43301.6587	2007.5206	4160.7484	0	2520.5138	48249.2523	57104.7437	48516.7738	41087.6095	46981.209	39947.304	14814.6851	0	21615.2972	20409.3238	0	1670	4751.4059	7166.5191	2793.6114	49967.9057	37601.8655	0	14206.8582	28745.8271	55054.7563	0	333.9856	54234.2937	26766.8297	296.8788	0	0	1157.29	3450.4482	3496.4389	552.4637	0	161.2345	161.2345	161.2345	0	2487.3257	372.7974	1317.7916	0	3116.5842	3116.5842	3116.5842	16753.6132	9770.5288	836.0545	0	816.4418	50044.328	492.9593	0	50704.4437	51554.0704	43528.4812	28306.9949	52164.3687	26224.2333	31574.5608	39499.7886	53135.1283	3981.4916	14341.6375	51554.0704	493.5836	47604.1488	12672.7406	48249.3397	48246.4956	49272.1607	209.2435	8519.67	0	36044.3117	3293.5326	12769.147	868.8529	4935.7966	929.5309	6712.6917	0	9222.1101	46057.0321	18314.4879	208.9755	0	208.9483	0	17668.2778	12984.7317	161.2345	43282.4356	384.8606	604.8145	769.0548	14254.8769	3170.7348	17023.4627	18229.0079	19252.0119	11984.7199	555.7572	149.146	0	50088.5068	20396.5833	26779.4056	28443.2267	18399.1514	1028.7659	32351.3456	21715.0149	56972.2185	1428.2122	10040.2029	53812.1052	50118.1976	48327.6126	50118.1976	25783.9427	53785.2093	31384.3864	515.5	15189.8078	0	20378.2695	15419.8005	19719.0079	1094.7289	1598.2867	1579.2374	1707.0098	30817.3586	35605.4544	94.2892	0	4948.0325	21366.1336	39083.2433	52286.0949	574.8827	32902.6373	13196.2439	1957.0599	1908.7026	2251.5455	0	38658.7866	29457.2822	30018.5761	55054.7563	0	45.7956	1682.1331	106.2397	51500.4836	33363.237	26214.2484	0	138.7329	0	9315.1151	6929.9781	493.3767	2639.7345	48071.0152	48071.0152	596.0086	31752.0779	20178.3203	5169.8855	41.9663	2626.329	22062.428	1750.7537	9671.2966	43286.8998	3688.0681	7196.0903	14610.6167	0	6212.4732	14418.5485	45170.9929	46420.7231	32794.0778	155.0236	37446.0791	45564.9492
