feature	X1CMET2.PWY	X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	AEROBACTINSYN.PWY	ALL.CHORISMATE.PWY	ANAEROFRUCAT.PWY	ANAGLYCOLYSIS.PWY	ARG.POLYAMINE.SYN	ARGDEG.PWY	ARGORNPROST.PWY	ARGSYN.PWY	ARGSYNBSUB.PWY	ARO.PWY	ASPASN.PWY	AST.PWY	BIOTIN.BIOSYNTHESIS.PWY	BRANCHED.CHAIN.AA.SYN.PWY	CALVIN.PWY	CATECHOL.ORTHO.CLEAVAGE.PWY	CENTFERM.PWY	CHLOROPHYLL.SYN	COA.PWY	COBALSYN.PWY	CODH.PWY	COLANSYN.PWY	COMPLETE.ARO.PWY	DAPLYSINESYN.PWY	DENOVOPURINE2.PWY	DTDPRHAMSYN.PWY	ECASYN.PWY	ENTBACSYN.PWY	FAO.PWY	FASYN.ELONG.PWY	FASYN.INITIAL.PWY	FERMENTATION.PWY	FOLSYN.PWY	FUC.RHAMCAT.PWY	FUCCAT.PWY	GALACT.GLUCUROCAT.PWY	GALACTARDEG.PWY	GALACTUROCAT.PWY	GLCMANNANAUT.PWY	GLUCARDEG.PWY	GLUCARGALACTSUPER.PWY	GLUCONEO.PWY	GLUCOSE1PMETAB.PWY	GLUCUROCAT.PWY	GLUTORN.PWY	GLYCOCAT.PWY	GLYCOGENSYNTH.PWY	GLYCOL.GLYOXDEG.PWY	GLYCOLYSIS	GLYCOLYSIS.E.D	GLYCOLYSIS.TCA.GLYOX.BYPASS	GLYOXYLATE.BYPASS	GOLPDLCAT.PWY	HCAMHPDEG.PWY	HEME.BIOSYNTHESIS.II	HEMESYN2.PWY	HEXITOLDEGSUPER.PWY	HISDEG.PWY	HISTSYN.PWY	HOMOSER.METSYN.PWY	HSERMETANA.PWY	ILEUSYN.PWY	KDO.NAGLIPASYN.PWY	KETOGLUCONMET.PWY	LACTOSECAT.PWY	LEU.DEG2.PWY	MET.SAM.PWY	METH.ACETATE.PWY	METHGLYUT.PWY	NAD.BIOSYNTHESIS.II	NAGLIPASYN.PWY	NONMEVIPP.PWY	NONOXIPENT.PWY	OANTIGEN.PWY	ORNARGDEG.PWY	ORNDEG.PWY	P105.PWY	P108.PWY	P122.PWY	P124.PWY	P125.PWY	P161.PWY	P162.PWY	P163.PWY	P164.PWY	P221.PWY	P23.PWY	P341.PWY	P4.PWY	P42.PWY	P441.PWY	P461.PWY	P562.PWY	PANTO.PWY	PANTOSYN.PWY	PENTOSE.P.PWY	PEPTIDOGLYCANSYN.PWY	PHOSLIPSYN.PWY	POLYAMINSYN3.PWY	POLYAMSYN.PWY	POLYISOPRENSYN.PWY	PPGPPMET.PWY	PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY	PRPP.PWY	PWY.1269	PWY.1861	PWY.2941	PWY.2942	PWY.3001	PWY.3781	PWY.4984	PWY.5022	PWY.5028	PWY.5097	PWY.5100	PWY.5101	PWY.5103	PWY.5104	PWY.5121	PWY.5154	PWY.5177	PWY.5178	PWY.5180	PWY.5181	PWY.5182	PWY.5188	PWY.5189	PWY.5265	PWY.5304	PWY.5345	PWY.5347	PWY.5384	PWY.5415	PWY.5417	PWY.5419	PWY.5420	PWY.5430	PWY.5431	PWY.5484	PWY.5505	PWY.5509	PWY.5531	PWY.5659	PWY.5667	PWY.5676	PWY.5677	PWY.5686	PWY.5695	PWY.5705	PWY.5747	PWY.5837	PWY.5838	PWY.5840	PWY.5845	PWY.5850	PWY.5855	PWY.5856	PWY.5857	PWY.5860	PWY.5861	PWY.5862	PWY.5863	PWY.5896	PWY.5897	PWY.5898	PWY.5899	PWY.5910	PWY.5913	PWY.5918	PWY.5920	PWY.5971	PWY.5973	PWY.5989	PWY.6071	PWY.6121	PWY.6122	PWY.6123	PWY.6125	PWY.6126	PWY.6147	PWY.6151	PWY.6163	PWY.6182	PWY.6185	PWY.621	PWY.6263	PWY.6269	PWY.6277	PWY.6282	PWY.6317	PWY.6353	PWY.6383	PWY.6385	PWY.6386	PWY.6387	PWY.6396	PWY.6397	PWY.6467	PWY.6470	PWY.6471	PWY.6478	PWY.6507	PWY.6519	PWY.6545	PWY.6562	PWY.6572	PWY.6588	PWY.6590	PWY.6608	PWY.6609	PWY.6612	PWY.6628	PWY.6629	PWY.6630	PWY.6690	PWY.6700	PWY.6703	PWY.6708	PWY.6737	PWY.6749	PWY.6891	PWY.6892	PWY.6895	PWY.6897	PWY.6901	PWY.6969	PWY.7003	PWY.7013	PWY.7090	PWY.7094	PWY.7111	PWY.7159	PWY.7184	PWY.7187	PWY.7196	PWY.7197	PWY.7199	PWY.7200	PWY.7208	PWY.7211	PWY.7219	PWY.7220	PWY.7221	PWY.7222	PWY.7228	PWY.7229	PWY.7234	PWY.7237	PWY.7242	PWY.7254	PWY.7315	PWY.7323	PWY.7328	PWY.7332	PWY.7371	PWY.7374	PWY.7376	PWY.7377	PWY.7392	PWY.7400	PWY.7431	PWY.7446	PWY.7456	PWY.7539	PWY.7560	PWY.7663	PWY.7664	PWY.841	PWY.922	PWY0.1061	PWY0.1241	PWY0.1261	PWY0.1277	PWY0.1296	PWY0.1297	PWY0.1298	PWY0.1319	PWY0.1338	PWY0.1415	PWY0.1479	PWY0.1533	PWY0.1586	PWY0.162	PWY0.166	PWY0.321	PWY0.41	PWY0.42	PWY0.781	PWY0.845	PWY0.862	PWY1G.0	PWY490.3	PWY4FS.7	PWY4FS.8	PWYG.321	PYRIDNUCSAL.PWY	PYRIDNUCSYN.PWY	PYRIDOXSYN.PWY	REDCITCYC	RHAMCAT.PWY	RIBOSYN2.PWY	RUMP.PWY	SALVADEHYPOX.PWY	SER.GLYSYN.PWY	SO4ASSIM.PWY	SULFATE.CYS.PWY	TCA	TCA.GLYOX.BYPASS	TEICHOICACID.PWY	THISYN.PWY	THRESYN.PWY	TRNA.CHARGING.PWY	TRPSYN.PWY	TYRFUMCAT.PWY	UBISYN.PWY	UDPNAGSYN.PWY	VALSYN.PWY
Julianne.331.JEJ_S219_L001_R1_001_F_filt.fastq.gz	-7.02522745204963	-21.6967569936234	-21.9979017215187	-19.3932580244757	-6.68617338395799	-6.39432690854565	-10.6909058907845	-20.6974762607553	-13.0385808712751	-8.10625574025673	-8.08691032311443	-8.2438126622592	-7.22309471272875	-22.2154287487634	-20.6319699139476	-7.89239637860701	-6.89797712067904	-21.62180293749	-14.0494170238977	-21.2471199388063	-6.48115995241517	-9.88958957615105	-11.4489892190973	-8.1180228832884	-8.19222300306746	-7.19890894934888	-7.06613023221967	-7.51576462900378	-21.1309036359844	-19.5834786856546	-14.0297182736784	-7.0025914966531	-20.5973865303029	-7.14453354677357	-8.0310845059101	-13.0989667888847	-12.8836643800408	-9.26349442116078	-21.5064318497361	-8.94214053502509	-6.80517783155698	-21.5064318497361	-21.5064318497361	-6.70729423607552	-17.3103015877349	-9.12718060722991	-8.43642142195105	-7.29779840838905	-6.72319501891654	-10.1800672045563	-6.70030567370841	-6.93307251621098	-19.7828306423591	-10.0297730708504	-11.7140879575453	-21.7936004650293	-13.6829150925548	-8.88803091662457	-10.8032212701201	-13.4499044405227	-8.30403148537399	-8.51365332790364	-8.56352358825679	-7.87424321216339	-18.9235089622358	-21.3681627322225	-10.2260116488359	-14.370297785555	-7.91587516539287	-13.5164028255943	-21.1823753969028	-12.1584760074579	-8.76659739148266	-7.88319454004835	-6.73865437024457	-7.09923922748306	-20.6974762607553	-20.9192209337527	-18.01586301918	-8.32043561041601	-6.71756242057544	-6.48976111061309	-15.7271917645197	-6.51730762127682	-16.1883920433481	-20.3896113393378	-11.810862492386	-20.8169753027277	-8.55183393151497	-12.4897505937548	-7.96615366798598	-7.89750788392669	-6.89258310469662	-7.2572314095207	-14.1357770588533	-8.16486322981603	-7.75542150570338	-7.2801017472798	-6.47969418807283	-6.4285629339405	-13.9632313648529	-11.5585788922121	-6.70881508164107	-17.3101796070554	-19.4680808744574	-8.39488185577443	-8.82365812821357	-9.282411050012	-6.68899052279381	-6.53263752548254	-7.74653695847879	-8.48564430763229	-8.19974327954374	-10.7107664055769	-21.0456684975618	-6.53829910423029	-6.34971644129917	-7.77323753455491	-7.99810557684047	-7.89762196878708	-7.61186133012157	-8.72897289705502	-19.784465377841	-19.4585247421916	-19.2081045621995	-18.871475154154	-19.2081045621995	-9.38205010527422	-9.47862826388044	-10.9791389401187	-9.66316335051701	-11.3073352440029	-7.94381005488234	-8.21438786598185	-20.5171347539426	-21.0995507014852	-20.821933987634	-20.40514046266	-18.8975259790959	-21.0995507014852	-6.66912196055517	-9.30052332575404	-10.7284479010549	-21.2471199388063	-8.02707763504444	-6.41094685653311	-11.8239424108784	-20.5380196946893	-6.3166349873451	-7.08537379799918	-16.2515687385085	-21.9191313471132	-16.5452259333916	-14.7731134696443	-14.7723675821105	-15.5594338710176	-18.9250693353957	-21.3111814912815	-21.3111814912815	-21.3111814912815	-19.5097178703693	-15.3548405755759	-16.1425213057114	-16.3527914121761	-18.9250693353957	-14.9641888076289	-14.9641888076289	-14.9641888076289	-6.97333167139013	-7.66525972092851	-12.466858350768	-20.3677408138004	-19.5975170655624	-7.07246112068022	-20.3343330150749	-21.1697439749863	-7.11430444355103	-7.13610904476452	-7.27169450331958	-7.06985675013764	-6.29047254922948	-8.69513441227118	-7.84517611777295	-8.15742356313678	-20.9256341624473	-19.9653307371066	-6.92313098187115	-9.23572129493653	-10.6841023944512	-7.13610904476452	-20.3343238620011	-6.48719523286911	-10.8608981948956	-20.6548694520211	-6.48678834226242	-6.53167450237344	-6.4521317273659	-14.3227465136458	-21.5933870786706	-8.87548231819564	-13.062852632323	-6.68201574121843	-13.2405889412361	-8.82277022307059	-20.6741470960413	-8.73016099377131	-20.5204839160168	-15.0266897610534	-20.6238522803001	-13.6891378721574	-11.6857352609833	-7.12896120178072	-8.43061023099841	-8.81751160801607	-18.4158323536002	-8.87247068309305	-21.7936004650293	-8.37218264074159	-8.71147833193315	-21.3111814912815	-7.43429598112588	-14.3873561638948	-15.9132872567554	-8.31127097110635	-13.6187905207729	-7.79483444847857	-7.33565225323986	-8.52188866796205	-18.3455930777108	-15.1734208068119	-19.3848893199906	-14.0697659683435	-7.59341592017168	-21.2471199388063	-7.45292027668244	-7.04989060608605	-7.34148265854041	-7.61001513968497	-8.25767432919592	-7.75072527920833	-6.12807916040117	-9.05718329956267	-6.38025982439522	-5.91214856327427	-6.41506908611511	-5.91214856327427	-7.19395954534782	-6.23496851009648	-7.31993938944054	-13.7249395481037	-8.7514188251208	-20.3346970269825	-13.9123768912807	-8.41613637181196	-9.39038285287996	-17.2638409558202	-10.5477847389189	-10.5950491036893	-17.7508129087799	-17.5032786712426	-7.67256886261566	-8.11032081677486	-20.4013925262894	-21.9979017215187	-13.7582881474938	-8.48370706064544	-7.88319454004835	-6.77268702036184	-20.1119761569891	-7.14715502949098	-7.10978997816513	-10.8209734473283	-10.3172421717185	-8.85334083025215	-21.4634787262331	-7.31052253213784	-7.15591311659302	-7.40891617409419	-6.41094685653311	-22.3674318422084	-13.2464609997106	-9.53533807182991	-16.3458732882298	-6.63638036322535	-6.93251531177609	-7.04426362531768	-20.9329841162392	-20.9245780709345	-21.9191313471132	-7.9372562063349	-11.5913691754748	-14.7288177719672	-21.3339032968472	-10.7378477509537	-6.54707044312187	-6.54707044312187	-20.0568630752111	-9.53052659745875	-8.09492928875147	-11.9081882696395	-20.112289548174	-13.4896719937497	-7.32663974586242	-9.57423525526355	-11.3827752406588	-7.84345936135156	-10.4132269707761	-9.54441105736168	-8.78354794328498	-20.1978121633054	-9.56699387056739	-8.23143428326629	-7.54090310339357	-6.79296623764742	-8.53302154660791	-21.853276679102	-21.4170626875229	-6.66431107615631	-7.87424321216339
Julianne.536.JEJ_S211_L001_R1_001_F_filt.fastq.gz	-9.27713593664649	-20.1459765940348	-21.9979017215187	-19.3932580244757	-6.86787131056045	-6.81819145227044	-17.2600806220526	-20.6974762607553	-12.3522997955339	-7.42831885105857	-7.36563893120262	-7.6116796901257	-9.36859191207459	-21.2154287487634	-19.6319699139476	-7.11881204883905	-7.11599228139429	-11.4231516534845	-14.1274454822823	-21.2471199388063	-7.06497678902222	-19.6944182356501	-18.6210689377188	-18.1710251043775	-7.5171639151101	-8.4036887103933	-7.05334891940318	-10.2255171201743	-21.1309036359844	-19.5834786856546	-7.75606463021382	-6.90308243434608	-19.0456878606289	-7.69376057311337	-7.20164392606028	-18.7108100411825	-19.7950727182044	-17.4540422991384	-21.5064318497361	-16.8037328942426	-6.82729873765255	-19.3800820395624	-21.5064318497361	-6.81680704563795	-18.5634267189516	-10.4721719774231	-7.87886840458701	-9.57942580014162	-8.1619783914338	-20.3676130979131	-6.89377510830884	-18.6674141841734	-18.7828306423591	-20.3675456691339	-12.3746056653769	-21.7936004650293	-7.53089617344606	-7.55666267385411	-7.02168861947249	-7.68621232442821	-7.62062031071634	-7.91212531795447	-7.75503494741215	-7.06294778043331	-18.9235089622358	-20.3681627322225	-6.8596245379445	-20.8528727637842	-7.5147991715747	-16.0437030962166	-20.0460868933463	-20.7036800880539	-19.9647410013128	-7.55054677944879	-7.44185933725707	-9.18311155580504	-20.6974762607553	-20.9192209337527	-8.442632217562	-19.526792023022	-7.77025614769538	-7.43942705141875	-7.60699309832263	-7.63638924613374	-16.1883920433481	-20.3896113393378	-13.4799910213952	-19.3675598751655	-18.5605821214455	-16.5983616275438	-8.56527658512912	-7.33322910299993	-17.6027951058367	-7.19985737372781	-7.72012382195244	-7.22460544261704	-7.23545785549246	-7.69237797851199	-6.90374860442555	-6.75289310649694	-18.7613522779334	-18.2591471940764	-7.0976841353136	-20.5972590033052	-10.9321120146548	-8.13358323517265	-19.6349032345286	-7.43910923676236	-7.4859457067116	-6.88735426673862	-7.11597219807619	-7.35005510768268	-7.47566944124998	-7.76597245314411	-20.0456684975618	-7.52421822051688	-6.79929748355534	-6.99498577060392	-7.23003616715849	-14.343220979573	-7.43102882584718	-8.50459045569973	-19.784465377841	-11.3323949208215	-10.6574490300213	-18.871475154154	-10.6574490300213	-7.57837505753356	-7.69873865511711	-7.41333946517624	-8.01879451153393	-8.04566663175622	-8.26089944912782	-11.2008733830006	-10.8470794001868	-19.7853950932044	-13.3897822337458	-12.7663454563498	-12.4418756946293	-19.7853950932044	-6.79968790251923	-16.5437388334054	-20.5347366507542	-21.2471199388063	-10.4228184820427	-6.68133762219728	-16.464832837671	-20.5380196946893	-6.94599131370375	-9.81461095727028	-9.72443599187604	-20.368436307313	-7.69866785067534	-16.4672650143279	-7.3775377775443	-17.7834370225332	-17.7834370225332	-20.3111814912815	-20.3111814912815	-20.3111814912815	-18.3679781025062	-17.0511779298258	-18.3679781025062	-7.63333074888857	-17.7834370225332	-7.40331690394895	-7.40331690394895	-7.40331690394895	-7.15778176635031	-9.28152517164114	-8.70658078631936	-19.3677408138004	-18.046019236357	-6.95776386155472	-18.7827365489378	-21.1697439749863	-6.89508318174691	-6.85762416325503	-6.95937889693148	-6.90850590189741	-6.77545078465327	-7.63225091037292	-7.08899275774672	-7.61206773802813	-19.5739231385865	-19.9653307371066	-6.76585264201776	-17.6821747113465	-20.4874492187051	-6.85762416325503	-18.7827052501055	-7.76416967460187	-16.9339946470873	-10.4902883090092	-6.90376056853009	-6.86009560488329	-6.85965343748208	-7.95735014818016	-11.3620349523082	-20.0498167401921	-7.72287104650188	-7.51896729779853	-18.6696240258221	-16.5434293398142	-19.6741470960413	-9.49281189644151	-20.5204839160168	-19.4076781321372	-20.6238522803001	-13.7673774924384	-13.2602369307879	-7.13810551035177	-7.30007867612856	-17.0472678611265	-18.4158323536002	-17.0472916273585	-21.7936004650293	-7.51208266137404	-7.85994461011955	-20.3111814912815	-9.8116936702248	-17.8054547432032	-7.80519358075563	-15.2092629804197	-10.1957527786525	-7.57261074212164	-7.32666931021903	-7.4717270323813	-18.3455930777108	-16.2348812061646	-19.3848893199906	-16.7842757794013	-6.9717309982444	-21.2471199388063	-7.34913005265138	-7.65677821334624	-7.03285919117628	-7.09224669400846	-7.48200288100811	-7.21738334187202	-6.67995080123411	-8.7118664202892	-6.73422432745642	-6.8286484626004	-6.95014783492335	-6.8286484626004	-6.87091673301823	-6.71007248842215	-6.95937889693148	-7.00194079541482	-9.8917505849208	-7.4002348972966	-19.7903646380434	-18.4685520104442	-18.2416400155063	-17.2638409558202	-19.2515743419965	-19.2515743419965	-17.7508129087799	-17.5032786712426	-7.46475049491924	-7.7022273416944	-20.4013925262894	-21.9979017215187	-16.3247756228965	-7.60909365702626	-7.55054677944879	-6.88927669769655	-18.1535073805121	-6.86724308456332	-7.19470172344732	-9.7320564606801	-20.0498167401921	-17.5612156533948	-21.4634787262331	-7.16718291046388	-7.64699184525896	-7.36213340558177	-6.68133762219728	-21.3674318422084	-19.7826668923151	-17.0622934324773	-10.4835400402228	-7.46728379133109	-6.92468701486352	-7.37728432427876	-19.7842593922971	-9.44239738664519	-20.0468518782727	-11.8495571281987	-18.1178700547763	-12.9036890161381	-11.4184327145218	-19.163082972517	-6.81037993890931	-6.81037993890931	-18.5052603091906	-10.7805263827578	-7.68719949466879	-19.3387613104729	-7.31579692113334	-13.3716943354447	-7.41757044997983	-7.63911643976108	-18.0477728089396	-7.54455056485831	-7.66484372924006	-7.64736470405022	-7.24431835532797	-19.1978121633054	-6.83434381757742	-13.080729015903	-7.01230722606115	-7.93887864609583	-7.33677252463121	-20.853276679102	-20.4170626875229	-7.0678656303515	-7.06294778043331
Julianne.547.JEJ_S206_L001_R1_001_F_filt.fastq.gz	-6.79667269894234	-17.1432176641736	-17.3654574361323	-14.7201349889694	-7.04299435266911	-6.23464083618739	-14.9838278279399	-16.1617892501618	-12.8100915981559	-9.19921693973671	-9.57030221629236	-9.09463149262095	-7.95313779099515	-17.3654574361323	-14.592996634421	-9.25243233869289	-7.20378654055342	-21.62180293749	-17.4078654400026	-21.2471199388063	-6.28908311818628	-11.8889261295096	-18.6210689377188	-9.46364510743129	-9.03336947773852	-6.7363819369933	-6.64405722403038	-6.92574599816188	-16.6693629799266	-14.9585462811508	-14.8270318611777	-6.60192734548825	-16.0449869558267	-7.45016986737852	-9.14262361063923	-13.8172234500785	-14.3010497091941	-10.3033986678008	-17.0101746793738	-10.1619511849049	-6.51770284043419	-17.0101746793738	-17.0101746793738	-7.0250732947834	-16.3658814925159	-9.949227651073	-10.5545048674595	-8.55068004664428	-7.08521514687183	-11.2980034784053	-6.92933653122478	-7.62178451716643	-12.2615254912978	-11.6890316840639	-12.0356019842332	-17.2399265540484	-15.4644419250401	-10.183074435412	-10.0690764579988	-13.0465634013345	-10.1458544894671	-9.11340478819253	-9.77357859856754	-9.16243023443519	-14.4440455614352	-16.6043457641481	-8.01371156899147	-21.8528727637842	-8.55961510912388	-16.0437030962166	-16.6304922150319	-13.9592312413239	-10.2810820264563	-8.70094771702194	-6.76217248420298	-6.61894169988008	-16.1617892501618	-16.3662811180789	-13.6111915883542	-9.63916431604838	-6.33424572293955	-6.06320432491073	-12.6143117918856	-5.90745796088683	-16.1883920433481	-20.3896113393378	-12.9175287137418	-20.8169753027277	-10.627464638068	-15.1808142624178	-9.25831992108403	-8.90610274396528	-7.19129717969152	-8.11903735547022	-14.9415627278519	-9.46519806887411	-8.95481792742269	-6.94893982939518	-6.22819698067165	-6.22801424934484	-15.9819374372787	-15.9706067839046	-6.40909024299935	-16.0440874684461	-19.4680808744574	-13.2903996068798	-10.4005316481853	-12.3758529412328	-6.60441619773163	-6.50661123501568	-8.46802848852393	-10.4374099465225	-8.77285179369199	-11.3374855858979	-21.0456684975618	-6.523758986617	-5.9596016749937	-9.14730766207	-9.46608893802851	-9.15371303862176	-8.31414286748155	-9.945919671585	-19.784465377841	-19.4585247421916	-16.4969939244346	-18.871475154154	-16.4969939244346	-11.5263887785129	-11.6935244837804	-12.6924831517307	-11.2013815103866	-12.379243054248	-8.44876544008012	-7.24686921060976	-16.7175015620137	-21.0995507014852	-20.821933987634	-20.40514046266	-18.8975259790959	-21.0995507014852	-6.91007283546567	-13.0273905373168	-13.7822047138564	-21.2471199388063	-9.44484540845212	-6.17517608253526	-16.464832837671	-20.5380196946893	-6.11827916643784	-6.90505796307383	-14.973139643994	-17.3654574361323	-14.3262511422964	-12.5774552536927	-12.5649414717725	-14.1506092185578	-14.1506092185578	-16.0648744353907	-16.0648744353907	-16.0648744353907	-14.7320218486205	-13.1518291767452	-14.7320218486205	-14.1344305007707	-14.1506092185578	-12.7547912656946	-12.7547912656946	-12.7547912656946	-6.51884686564212	-8.25031821562659	-14.2787226326935	-15.7420362104713	-15.0465508292124	-6.65459974660362	-15.7834900540942	-16.8628008210957	-6.87173732759557	-6.84457909918379	-6.8926789420389	-6.54478199991059	-6.04120609069743	-10.1826528580554	-7.25609341331241	-8.91185209733185	-20.9256341624473	-19.9653307371066	-6.74988672064039	-10.7790605103069	-13.6725415242431	-6.84457909918379	-15.7817821156676	-6.14681000155587	-12.0474450469843	-20.6548694520211	-6.22819698067165	-6.28298034146616	-6.19320591461593	-11.2389513679407	-21.5933870786706	-10.4043036646275	-9.85300218965642	-6.32803614962409	-16.4306031245024	-9.97214627378115	-14.9277302689647	-10.108602305184	-20.5204839160168	-19.4076781321372	-15.3710295098099	-17.0454673354175	-12.9022017594673	-6.67249212702152	-9.65033763145383	-13.7003277155841	-13.8399917735229	-13.702417069743	-17.2399265540484	-8.75565629972813	-10.2293411749133	-16.0648744353907	-8.7968586270709	-17.8054547432032	-15.2011124009694	-9.80960078623004	-12.9896754405701	-7.410284831838	-6.7235316433251	-10.5902600733056	-13.8617517341908	-16.2348812061646	-19.3848893199906	-19.2991105796777	-8.96596659836993	-21.2471199388063	-6.83676203162419	-6.60448689496337	-6.99837681069777	-7.02794359072709	-8.48187507152295	-7.56011415577576	-5.88005629908409	-14.2018691659984	-6.16444155732067	-5.6385792581754	-6.1783432779454	-5.6385792581754	-6.63422908884361	-5.98043271084446	-6.90067143140642	-14.4734610558234	-9.90863405949722	-13.6699234851258	-15.6013947750637	-9.84280969375927	-10.9133409904322	-17.2638409558202	-12.2013815103866	-12.2013815103866	-17.7508129087799	-17.5032786712426	-8.41366094897576	-9.19754493447216	-20.4013925262894	-17.3654574361323	-14.8491563107733	-9.8247354818322	-8.70094771702194	-6.33534755382978	-15.170207426018	-6.73732328823388	-6.58173512213567	-11.2902605685968	-12.1414928151879	-13.5670434191826	-16.9100349025692	-6.71259670315943	-6.58582312830645	-6.51834256553643	-6.17517608253526	-17.2414382472166	-16.1277392429177	-12.8831448434066	-16.5425304913085	-6.10227768512732	-6.49512991301152	-6.56975558728225	-16.7225689414057	-14.731693921216	-17.3654574361323	-9.25769571633085	-14.430626507342	-11.5527155469663	-21.3339032968472	-14.6520753960789	-6.26206917208654	-6.26206917208654	-15.5205912487284	-11.9039415879859	-9.65166146861455	-14.7711520634992	-13.4386574426283	-11.8358979234397	-6.78092131438354	-12.7751838932143	-12.5878612622611	-8.58808713451484	-12.0368036555938	-11.0589496271212	-10.9547456417887	-13.2387883647479	-8.94037616540061	-9.60724970071494	-7.50426049065059	-6.97194222293832	-9.78327477615816	-21.853276679102	-16.1218109271976	-6.32371704822141	-9.16243023443519
