"Julianne.331.JEJ_S219_L001_R1_001_F_filt.fastq.gz"	"Julianne.536.JEJ_S211_L001_R1_001_F_filt.fastq.gz"	"Julianne.547.JEJ_S206_L001_R1_001_F_filt.fastq.gz"	"Julianne.579.JEJ_S207_L001_R1_001_F_filt.fastq.gz"	"Julianne.604.JEJ_S208_L001_R1_001_F_filt.fastq.gz"	"Julianne.719.JEJ_S218_L001_R1_001_F_filt.fastq.gz"	"Julianne.856.JEJ_S200_L001_R1_001_F_filt.fastq.gz"	"Julianne.891.JEJ_S193_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.337.JEJ_S134_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.351.JEJ_S150_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.544.JEJ_S178_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.582.JEJ_S142_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.716.JEJ_S110_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.872.JEJ_S101_L001_R1_001_F_filt.fastq.gz"	"Julianne.542.JEJ_S205_L001_R1_001_F_filt.fastq.gz"	"Julianne.661.JEJ_S212_L001_R1_001_F_filt.fastq.gz"	"Julianne.665.JEJ_S210_L001_R1_001_F_filt.fastq.gz"	"Julianne.667.JEJ_S209_L001_R1_001_F_filt.fastq.gz"	"Julianne.835.JEJ_S198_L001_R1_001_F_filt.fastq.gz"	"Julianne.882.JEJ_S199_L001_R1_001_F_filt.fastq.gz"	"Julianne.899.JEJ_S194_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.717.JEJ_S102_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.840.JEJ_S177_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.841.JEJ_S104_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.853.JEJ_S120_L001_R1_001_F_filt.fastq.gz"	"Julianne.838.JEJ_S277_L001_R1_001_F_filt.fastq.gz"	"Julianne.923.JEJ_S196_L001_R1_001_F_filt.fastq.gz"	"Julianne.924.JEJ_S197_L001_R1_001_F_filt.fastq.gz"	"Julianne.962.JEJ_S195_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.540.JEJ_S118_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.663.JEJ_S126_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.847.JEJ_S112_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.858.JEJ_S164_L001_R1_001_F_filt.fastq.gz"
"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia"	15	3	0	5	6	9	5	5	6	4	0	0	48	0	0	0	0	5	0	0	0	0	91	470	82	0	0	5	0	10	6	658	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-006"	150	0	58	160	41	0	13	33	171	173	22	0	203	0	0	119	0	192	0	0	0	103	155	78	282	0	8	0	0	0	498	59	163
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium"	103	0	13	115	87	44	224	40	0	87	17	0	50	0	0	85	0	42	40	0	0	0	26	100	115	0	0	0	0	0	161	67	42
"k__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus"	0	6475	0	252	0	0	0	0	0	0	0	3214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__"	154	0	10	278	236	105	5	34	250	182	7	0	24	0	4	42	10	25	2	0	0	78	29	190	201	6	5	20	20	10	694	124	35
"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes"	0	0	0	30	27	26	5	0	61	40	0	0	0	0	0	0	0	0	0	0	0	0	0	71	75	7	0	0	0	0	158	29	0
"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Turicimonas"	296	0	0	19	144	10	150	308	23	52	22	106	148	0	24	0	10	26	68	4	37	34	40	77	38	149	218	53	0	141	37	124	24
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia"	0	0	0	51	34	0	0	12	34	20	0	0	0	0	0	0	0	0	0	0	0	0	0	23	30	11	9	0	0	0	104	20	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__A2"	0	0	0	86	153	37	0	23	18	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	38	0	0	0	22	8	0
"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae UCG-001"	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	120	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus"	0	0	0	0	0	0	0	2111	724	0	0	0	0	0	0	0	0	137	0	0	2315	383	0	0	0	202	213	2513	242	0	215	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia"	0	0	0	85	74	14	0	0	31	20	0	0	0	0	0	0	0	0	0	0	0	0	0	39	16	6	0	0	0	0	37	26	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus"	20	79	129	0	62	10	162	319	214	0	187	0	0	49	87	0	1383	19	79	1963	574	15	0	0	0	0	0	1611	301	35	0	0	0
"k__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium"	0	2643	0	120	0	0	0	0	33	0	0	1636	0	0	0	0	48	0	0	3	0	0	0	0	0	5	0	2	0	0	8	0	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus"	0	2232	54	52	0	0	0	5	532	0	0	851	0	8	0	0	191	0	57	184	0	3	0	12	0	0	0	155	10	0	95	0	0
"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Coriobacteriaceae UCG-002"	226	0	7	10	201	7	30	64	4	25	180	124	103	0	0	737	28	14	23	0	43	35	43	45	8	14	0	12	0	61	12	48	161
"k__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Anaeroplasma"	0	0	0	28	13	7	0	0	23	7	0	0	0	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	25	8	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Extibacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	32	0	0	0	0	0	35	31	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter"	5	0	0	67	43	29	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	72	0	0
"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides"	0	0	0	0	9	4	0	0	0	8	0	0	0	0	3	0	6	0	0	0	0	0	4	18	9	7	0	0	0	0	23	0	0
"k__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium"	222	0	19	10	13	3	0	30	0	13	8	64	19	0	0	1419	45	13	0	0	0	34	126	14	0	0	0	0	0	83	5	14	242
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__[Eubacterium] coprostanoligenes group;g__"	0	0	0	0	7	0	0	0	22	8	0	0	0	0	0	0	3	0	0	0	0	4	0	29	22	4	0	0	0	0	47	26	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Clostridia UCG-014;f__;g__"	38	0	0	45	26	23	0	0	78	40	0	0	11	0	0	0	0	4	0	0	0	0	10	134	43	4	11	0	0	10	206	37	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster"	0	0	0	0	15	0	0	0	28	22	0	0	0	0	0	0	0	0	0	0	17	0	0	0	17	0	0	0	0	0	75	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ASF356"	0	0	0	29	4	0	0	0	0	13	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Candidatus Arthromitus"	0	75	0	7	0	0	282	15	190	3	3	1018	0	32	0	0	0	0	0	125	0	40	0	0	10	12	0	265	0	0	48	0	26
"k__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Jeotgalicoccus"	0	1028	0	80	0	0	0	0	100	0	0	1056	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	20	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae AC2044 group"	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae FCS020 group"	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas"	11	0	0	18	0	14	0	0	12	22	0	0	12	0	0	0	0	9	0	0	0	0	0	0	16	0	0	0	0	0	56	0	0
"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella"	0	0	0	0	13	0	0	0	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	15	0	0	0	0	0	51	8	0
"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae RC9 gut group"	0	0	0	9	15	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	9	4	0
"k__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila"	0	0	0	6	0	8	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	17	0	0	3	0	0	31	4	0
"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter"	0	0	0	7	4	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	2	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum"	0	0	0	0	0	14	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0
"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia"	171	0	0	3	14	0	59	6	0	46	10	28	58	0	0	61	0	146	16	0	0	45	49	0	0	9	10	9	0	19	12	31	120
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter"	0	0	0	0	0	7	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	16	15	0	0	0	0	0	33	0	0
"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella"	0	0	50	0	24	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	8	0	0	0	908	0	0	0	5	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__"	0	0	0	7	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium] xylanophilum group"	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	15	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea"	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	15	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Massiliomicrobiota"	6	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	4	0	0	0	0	0	13	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus"	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	11	0	0	0	0	0	0	9	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Acutalibacter"	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	0	41	0	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus"	0	86	0	24	0	0	0	0	387	0	0	144	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	5	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575"	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Clostridia vadinBB60 group;f__;g__"	0	0	0	15	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	41	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__"	0	0	0	0	10	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	12	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas"	0	0	0	0	0	10	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	14	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-002"	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Culicoidibacter"	0	0	0	0	0	0	0	0	36	48	0	36	60	76	0	0	0	0	0	0	0	102	19	0	38	0	0	0	0	26	47	0	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Thomasclavelia"	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	8	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-004"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus"	0	38	21	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	321	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0
"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter"	40	0	0	0	7	0	4	0	0	0	0	0	11	0	0	20	0	9	0	0	0	0	8	0	0	0	0	0	0	0	0	0	32
"k__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family XIII UCG-001"	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
"k__Bacteria;p__Cyanobacteriota;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__"	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium] siraeum group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__UCG-010;g__"	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__;g__"	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae R-7 group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-003"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
"k__Bacteria;p__Cyanobacteriota;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag_111"	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus"	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium] brachy group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales Incertae Sedis;g__"	11	0	0	0	0	0	12	3	0	7	0	0	6	0	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__"	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	6	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214 group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__"	0	0	0	0	0	0	16	0	0	0	4	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Muribacter"	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
